"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Dentists, General","0.095","110.67","10.291","9.299","20.716","18.718","79.664","71.983"
"First-Line Supervisors of Non-Retail Sales Workers","0.06","69.92","3.334","4.768","27.414","39.208","39.172","56.024"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","0.064","74.9","4.982","6.651","25.696","34.308","44.222","59.041"
"Computer, Automated Teller, and Office Machine Repairers","0.04","47.24","25.559","54.105","5.092","10.779","16.589","35.117"
"Advertising Sales Agents","0.039","46","6.864","14.921","23.702","51.526","15.434","33.553"
"History Teachers, Postsecondary","0.044","51.02","4.41","8.644","26.104","51.164","20.506","40.192"
"Painters, Construction and Maintenance","0.037","42.99","9.973","23.198","20.489","47.661","12.528","29.142"
"Food Preparation and Serving Related Workers, All Other","0.033","38.15","26.477","69.402","3.941","10.33","7.732","20.268"
"Cement Masons and Concrete Finishers","0.041","47.51","28.497","59.98","1.822","3.834","17.192","36.186"
"Gas Plant Operators","0.051","59.37","25.543","43.023","4.676","7.876","29.152","49.102"
"Pest Control Workers","0.038","44.87","13.868","30.907","16.249","36.214","14.753","32.879"
"Lawyers","0.059","69.09","0","0","29.987","43.402","39.103","56.598"
"Farmworkers, Farm, Ranch, and Aquacultural Animals","0.039","45.67","17.847","39.078","12.038","26.358","15.786","34.564"
"Tool and Die Makers","0.035","41.29","22.542","54.595","7.131","17.271","11.617","28.134"
"Human Resources Managers","0.051","59.4","3.173","5.341","26.373","44.399","29.854","50.26"
"Political Science Teachers, Postsecondary","0.036","41.55","2.223","5.35","26.89","64.717","12.437","29.933"
"Credit Analysts","0.031","36.41","11.033","30.301","18.036","49.537","7.341","20.163"
"Architectural and Engineering Managers","0.07","81.69","0","0","28.861","35.33","52.829","64.67"
"Electronics Engineers, Except Computer","0.046","53.95","5.68","10.529","23.062","42.747","25.208","46.724"
"Medical Scientists, Except Epidemiologists","0.085","99.32","0","0","28.552","28.747","70.768","71.253"
"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","0.034","40.13","14.886","37.094","12.985","32.356","12.259","30.549"
"Cutting and Slicing Machine Setters, Operators, and Tenders","0.031","36.13","25.554","70.729","1.713","4.742","8.862","24.528"
"Security and Fire Alarm Systems Installers","0.044","51.36","9.637","18.764","17.457","33.99","24.265","47.246"
"Compensation, Benefits, and Job Analysis Specialists","0.032","36.92","4.587","12.424","21.831","59.131","10.502","28.445"
"Dental Laboratory Technicians","0.032","37.99","13.784","36.284","12.598","33.162","11.607","30.553"
"Molders, Shapers, and Casters, Except Metal and Plastic","0.028","32.6","25.656","78.7","0.609","1.87","6.334","19.43"
"Transportation, Storage, and Distribution Managers","0.059","69","5.263","7.628","20.986","30.415","42.751","61.957"
"Captains, Mates, and Pilots of Water Vessels","0.036","41.62","24.616","59.144","0.621","1.493","16.383","39.364"
"Helpers, Construction Trades, All Other","0.039","45.56","13.248","29.078","11.764","25.82","20.549","45.102"
"Industrial Engineering Technologists and Technicians","0.036","41.68","8.465","20.309","16.519","39.633","16.696","40.058"
"Massage Therapists","0.056","65.61","9.573","14.591","15.296","23.314","40.74","62.095"
"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.029","34.37","24.867","72.351","0","0","9.503","27.649"
"Construction Managers","0.059","69.39","3.852","5.552","20.785","29.955","44.752","64.494"
"Database Administrators and Architects","0.045","52.72","13.297","25.221","11.291","21.418","28.132","53.361"
"Computer Network Architects","0.041","48.55","3.181","6.552","21.198","43.663","24.17","49.785"
"Occupational Health and Safety Specialists","0.067","78.47","0.754","0.961","23.583","30.054","54.132","68.985"
"Web Developers and Digital Interface Designers","0.031","35.85","5.893","16.438","18.006","50.227","11.951","33.336"
"Food Cooking Machine Operators and Tenders","0.026","30.79","22.577","73.325","1.253","4.07","6.96","22.605"
"Operations Research Analysts","0.034","39.3","9.039","23.001","14.454","36.778","15.807","40.222"
"Power Plant Operators","0.049","57.27","19.135","33.411","4.349","7.594","33.786","58.995"
"Credit Counselors","0.028","33.13","6.117","18.464","17.366","52.416","9.647","29.12"
"Public Relations and Fundraising Managers","0.039","46.04","0","0","23.274","50.552","22.766","49.448"
"Social and Community Service Managers","0.045","53.05","2.788","5.255","20.217","38.11","30.045","56.635"
"Recreation and Fitness Studies Teachers, Postsecondary","0.032","37.31","2.775","7.437","20.117","53.92","14.418","38.644"
"Water and Wastewater Treatment Plant and System Operators","0.058","67.74","11.787","17.4","10.885","16.069","45.068","66.531"
"Surgeons, Except Ophthalmologists","0.044","51.59","9.099","17.637","13.288","25.757","29.203","56.606"
"Ushers, Lobby Attendants, and Ticket Takers","0.029","34.21","21.348","62.403","0.97","2.835","11.892","34.762"
"Mobile Heavy Equipment Mechanics, Except Engines","0.039","45.92","16.153","35.176","6.12","13.327","23.647","51.497"
"Hazardous Materials Removal Workers","0.026","30.33","13.655","45.02","8.606","28.374","8.069","26.605"
"Social Sciences Teachers, Postsecondary, All Other","0.029","33.54","2.608","7.777","19.292","57.519","11.64","34.704"
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","0.026","30.88","6.29","20.369","15.379","49.803","9.211","29.828"
"Psychiatric Technicians","0.049","57.47","5.889","10.248","15.67","27.266","35.91","62.486"
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","0.026","30.16","21.384","70.901","0","0","8.776","29.099"
"Foreign Language and Literature Teachers, Postsecondary","0.029","33.54","3.757","11.201","17.249","51.427","12.534","37.372"
"Tree Trimmers and Pruners","0.024","28.06","13.662","48.687","7.265","25.891","7.133","25.422"
"Hairdressers, Hairstylists, and Cosmetologists","0.037","43.75","3.852","8.804","17.021","38.906","22.877","52.29"
"Credit Authorizers, Checkers, and Clerks","0.02","23.33","20.851","89.373","0","0","2.479","10.627"
"General Internal Medicine Physicians","0.053","62.33","3.884","6.232","16.961","27.211","41.485","66.557"
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","0.023","27.44","19.203","69.982","1.429","5.208","6.808","24.811"
"Civil Engineers","0.041","47.52","5.356","11.271","14.915","31.387","27.249","57.341"
"Philosophy and Religion Teachers, Postsecondary","0.027","31.18","2.825","9.061","17.077","54.77","11.277","36.169"
"Interpreters and Translators","0.032","37.47","0","0","19.617","52.355","17.853","47.645"
"Crane and Tower Operators","0.029","34.35","9.357","27.24","10.18","29.637","14.812","43.122"
"Chemistry Teachers, Postsecondary","0.027","32.1","2.228","6.941","17.169","53.487","12.702","39.571"
"Cost Estimators","0.023","26.79","11.839","44.193","7.33","27.361","7.621","28.446"
"Logisticians","0.039","46.13","2.941","6.376","16.122","34.949","27.067","58.675"
"Miscellaneous First-Line Supervisors, Protective Service Workers","0.031","36.08","1.768","4.9","17.183","47.625","17.129","47.475"
"Prepress Technicians and Workers","0.021","24.73","17.051","68.951","1.896","7.667","5.782","23.382"
"Financial Examiners","0.023","26.58","0","0","18.535","69.734","8.045","30.266"
"Purchasing Managers","0.024","28.45","12.66","44.498","5.771","20.284","10.02","35.218"
"Fundraisers","0.032","37.07","6.946","18.738","11.426","30.823","18.698","50.439"
"Mental Health and Substance Abuse Social Workers","0.036","42.08","0","0","18.169","43.176","23.911","56.824"
"Criminal Justice and Law Enforcement Teachers, Postsecondary","0.023","27.15","2.715","10","15.335","56.483","9.1","33.517"
"Career/Technical Education Teachers, Middle School","0.031","36.61","2.075","5.669","15.945","43.553","18.59","50.778"
"Nurse Anesthetists","0.048","56.42","8.671","15.369","9.3","16.484","38.448","68.147"
"Graders and Sorters, Agricultural Products","0.018","20.89","17.919","85.777","0","0","2.971","14.223"
"Magnetic Resonance Imaging Technologists","0.033","38.82","8.794","22.654","8.913","22.961","21.112","54.385"
"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other","0.035","40.97","6.448","15.739","11.164","27.249","23.358","57.012"
"Helpers--Carpenters","0.02","23.78","16.56","69.639","0.622","2.616","6.598","27.745"
"Mechanical Drafters","0.025","28.72","1.929","6.715","14.88","51.81","11.911","41.474"
"Education and Childcare Administrators, Preschool and Daycare","0.036","42.2","4.669","11.065","12.128","28.739","25.403","60.196"
"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","0.018","21.08","16.485","78.203","0.275","1.306","4.32","20.491"
"Financial Clerks, All Other","0.016","18.35","16.419","89.475","0.167","0.909","1.765","9.616"
"Law Teachers, Postsecondary","0.02","23.62","1.652","6.993","14.781","62.58","7.187","30.428"
"Dietitians and Nutritionists","0.046","53.75","0.943","1.755","15.413","28.676","37.393","69.569"
"Engine and Other Machine Assemblers","0.021","24.05","12.397","51.549","3.741","15.557","7.911","32.894"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","0.025","29.4","9.203","31.304","6.906","23.491","13.29","45.205"
"Structural Iron and Steel Workers","0.019","22.48","8.883","39.517","7.101","31.59","6.495","28.893"
"Parking Attendants","0.02","23.58","14.562","61.756","1.252","5.309","7.766","32.935"
"Budget Analysts","0.016","18.35","3.063","16.694","12.554","68.412","2.733","14.895"
"Medical Equipment Repairers","0.026","30.53","6.854","22.449","8.733","28.606","14.943","48.945"
"Physics Teachers, Postsecondary","0.021","24.81","1.612","6.496","13.856","55.85","9.342","37.654"
"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","0.021","24.74","11.493","46.455","3.966","16.03","9.281","37.515"
"Shoe and Leather Workers and Repairers","0.017","19.35","15.133","78.204","0.145","0.748","4.073","21.048"
"Computer Numerically Controlled Tool Programmers","0.018","21.33","13.507","63.322","1.677","7.861","6.147","28.817"
"Chemists","0.023","26.51","5.964","22.499","8.975","33.856","11.57","43.646"
"Correctional Officers and Jailers","0.022","25.99","8.775","33.761","6.107","23.499","11.108","42.74"
"Upholsterers","0.018","20.68","5.309","25.67","9.522","46.044","5.849","28.286"
"Pharmacy Aides","0.015","17.98","12.594","70.044","2.039","11.34","3.347","18.615"
"Sociology Teachers, Postsecondary","0.019","22.2","1.727","7.777","12.769","57.519","7.704","34.704"
"Chefs and Head Cooks","0.039","45.85","5.326","11.616","9.075","19.792","31.449","68.592"
"Editors","0.023","26.98","7.182","26.621","7.149","26.499","12.648","46.88"
"Education Administrators, All Other","0.025","28.91","0.275","0.95","14.01","48.46","14.626","50.59"
"Life, Physical, and Social Science Technicians, All Other","0.024","27.75","10.757","38.762","3.402","12.261","13.591","48.977"
"Producers and Directors","0.024","27.76","0","0","14.105","50.81","13.655","49.19"
"Sailors and Marine Oilers","0.022","25.58","11.706","45.763","2.298","8.984","11.576","45.253"
"Optometrists","0.029","33.6","3.987","11.866","9.978","29.697","19.635","58.436"
"Pressers, Textile, Garment, and Related Materials","0.014","16.83","13.95","82.887","0","0","2.88","17.113"
"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","0.017","19.58","13.293","67.891","0.502","2.565","5.785","29.544"
"Technical Writers","0.017","19.36","8.579","44.312","5.105","26.37","5.676","29.318"
"Concierges","0.018","21.3","9.649","45.3","3.97","18.639","7.681","36.061"
"Word Processors and Typists","0.013","14.93","12.89","86.336","0.664","4.446","1.376","9.219"
"Merchandise Displayers and Window Trimmers","0.019","21.81","1.117","5.121","12.394","56.826","8.299","38.053"
"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","0.014","16.53","12.698","76.818","0.609","3.684","3.223","19.498"
"Aircraft Service Attendants and Transportation Workers, All Other","0.018","21.58","13.233","61.322","0","0","8.347","38.678"
"Glaziers","0.015","17.9","5.87","32.791","7.087","39.594","4.943","27.616"
"Tile and Stone Setters","0.014","16.79","7.431","44.256","5.523","32.894","3.836","22.85"
"Engineers, All Other","0.027","32.08","0.556","1.732","12.17","37.937","19.354","60.331"
"Health Education Specialists","0.023","26.95","2.612","9.692","10.058","37.322","14.28","52.985"
"Boilermakers","0.017","19.47","10.567","54.275","1.909","9.806","6.993","35.919"
"Roustabouts, Oil and Gas","0.015","17.15","10.209","59.529","2.233","13.02","4.708","27.45"
"Food Processing Workers, All Other","0.013","14.79","12.33","83.368","0","0","2.46","16.632"
"Public Safety Telecommunicators","0.016","18.33","10.29","56.137","2.029","11.069","6.011","32.793"
"Commercial Pilots","0.017","20.33","8.327","40.957","3.808","18.73","8.196","40.313"
"Agricultural Sciences Teachers, Postsecondary","0.017","19.37","0.845","4.364","11.114","57.377","7.411","38.259"
"Civil Engineering Technologists and Technicians","0.015","17.78","4.89","27.502","7.038","39.582","5.852","32.916"
"Economics Teachers, Postsecondary","0.017","20.32","1.216","5.987","10.67","52.509","8.434","41.505"
"Meeting, Convention, and Event Planners","0.022","25.7","2.575","10.02","9.111","35.452","14.014","54.528"
"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","0.017","19.37","1.793","9.254","9.847","50.836","7.73","39.909"
"Furniture Finishers","0.013","15.54","6.52","41.958","5.087","32.734","3.933","25.308"
"Anesthesiologists","0.03","34.74","2.025","5.83","9.575","27.562","23.14","66.608"
"Radiation Therapists","0.022","25.59","8.31","32.472","3.226","12.608","14.054","54.92"
"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders","0.015","17.11","11.272","65.878","0","0","5.838","34.122"
"Physical Scientists, All Other","0.016","19.21","5.598","29.141","5.671","29.523","7.94","41.335"
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","0.014","16.3","11.192","68.66","0","0","5.108","31.34"
"Telemarketers","0.012","13.79","10.378","75.26","0.578","4.195","2.833","20.545"
"Service Unit Operators, Oil and Gas","0.018","20.78","6.955","33.471","3.991","19.208","9.833","47.321"
"Clergy","0.026","30.84","0","0","10.917","35.399","19.923","64.601"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","0.016","18.84","5.068","26.901","5.84","30.998","7.932","42.101"
"Millwrights","0.018","20.75","8.425","40.601","2.47","11.902","9.856","47.497"
"Chief Executives","0.027","31.25","0","0","10.774","34.476","20.476","65.524"
"Sales Engineers","0.014","15.89","2.551","16.056","8.202","51.618","5.137","32.326"
"Legal Support Workers, All Other","0.014","16.32","8.565","52.482","2.145","13.144","5.61","34.374"
"Material Moving Workers, All Other","0.012","14.62","8.252","56.441","2.319","15.859","4.05","27.7"
"Audiovisual Equipment Installers and Repairers","0.017","19.56","3.695","18.891","6.836","34.95","9.029","46.16"
"Aerospace Engineers","0.022","25.74","1.054","4.095","9.468","36.781","15.219","59.124"
"Community and Social Service Specialists, All Other","0.02","23.58","2.062","8.744","8.385","35.56","13.133","55.697"
"Tailors, Dressmakers, and Custom Sewers","0.012","13.67","1.443","10.555","8.976","65.661","3.251","23.784"
"Drywall and Ceiling Tile Installers","0.013","15.35","9.258","60.314","1.117","7.279","4.975","32.407"
"Mechanical Engineering Technologists and Technicians","0.015","17.88","6.763","37.826","3.567","19.951","7.549","42.223"
"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.011","13.28","8.74","65.811","1.506","11.34","3.034","22.849"
"Jewelers and Precious Stone and Metal Workers","0.013","14.71","3.484","23.686","6.716","45.653","4.51","30.661"
"Eligibility Interviewers, Government Programs","0.013","15.17","9.194","60.606","0.85","5.605","5.126","33.789"
"Grinding and Polishing Workers, Hand","0.011","13.05","9.401","72.037","0.45","3.446","3.199","24.516"
"Geological and Hydrologic Technicians","0.012","13.8","9.323","67.561","0.513","3.72","3.963","28.718"
"Counselors, All Other","0.018","21.04","2.04","9.697","7.718","36.684","11.281","53.618"
"Pediatricians, General","0.026","30.53","0","0","9.7","31.772","20.83","68.228"
"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","0.012","13.75","9.052","65.833","0.645","4.694","4.053","29.473"
"Architecture Teachers, Postsecondary","0.012","13.71","0.827","6.031","8.787","64.095","4.096","29.874"
"Statisticians","0.01","12.28","4.029","32.809","5.572","45.377","2.679","21.814"
"Chiropractors","0.024","28.03","3.24","11.558","6.354","22.668","18.437","65.774"
"First-Line Supervisors of Police and Detectives","0.018","21.37","4.062","19.009","5.334","24.961","11.974","56.03"
"Insurance Appraisers, Auto Damage","0.009","10.9","9.384","86.091","0","0","1.516","13.909"
"Demonstrators and Product Promoters","0.013","15.37","1.611","10.48","7.725","50.259","6.034","39.261"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","0.012","14.55","6.807","46.785","2.454","16.868","5.288","36.347"
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","0.02","23.83","5.267","22.104","3.97","16.661","14.592","61.235"
"Community Health Workers","0.017","20.36","1.775","8.719","7.23","35.512","11.355","55.769"
"Agricultural Equipment Operators","0.012","14.1","7.333","52.008","1.663","11.795","5.104","36.197"
"Social Work Teachers, Postsecondary","0.012","13.46","0.442","3.286","8.304","61.697","4.713","35.017"
"Roofers","0.013","15.04","1.534","10.197","7.171","47.681","6.335","42.122"
"Chemical Engineers","0.027","32.15","0","0","8.651","26.909","23.499","73.091"
"Special Education Teachers, All Other","0.029","34.23","0.128","0.375","8.405","24.554","25.697","75.072"
"Rail Car Repairers","0.016","18.17","7.497","41.258","0.778","4.282","9.895","54.46"
"Veterinary Assistants and Laboratory Animal Caretakers","0.019","22.38","5.004","22.361","3.26","14.568","14.115","63.071"
"Computer Hardware Engineers","0.013","14.72","2.813","19.109","5.448","37.01","6.459","43.881"
"Automotive Glass Installers and Repairers","0.016","19.26","6.289","32.653","1.929","10.014","11.042","57.333"
"Dietetic Technicians","0.023","26.71","0.405","1.515","7.742","28.987","18.563","69.498"
"Environmental Science and Protection Technicians, Including Health","0.011","12.4","5.15","41.534","2.908","23.452","4.342","35.014"
"Rehabilitation Counselors","0.015","17.35","1.683","9.697","6.365","36.684","9.303","53.618"
"Power Distributors and Dispatchers","0.014","16.41","7.512","45.775","0.428","2.611","8.47","51.614"
"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","0.011","13.24","0.899","6.788","6.992","52.812","5.349","40.4"
"Motor Vehicle Operators, All Other","0.01","11.55","7.373","63.835","0.341","2.956","3.836","33.209"
"Hotel, Motel, and Resort Desk Clerks","0.009","9.98","7.644","76.589","0.048","0.484","2.288","22.928"
"Obstetricians and Gynecologists","0.018","21.62","1.685","7.793","5.997","27.739","13.938","64.468"
"Coil Winders, Tapers, and Finishers","0.008","9.42","7.489","79.506","0","0","1.931","20.494"
"News Analysts, Reporters, and Journalists","0.01","12.18","1.22","10.02","6.209","50.981","4.75","39"
"Firefighters","0.012","14.01","1.263","9.015","6.16","43.97","6.587","47.015"
"Occupational Health and Safety Technicians","0.014","16.37","3.094","18.902","4.276","26.119","9","54.979"
"Psychiatrists","0.015","17.5","0","0","7.303","41.734","10.197","58.266"
"Architects, Except Landscape and Naval","0.012","13.57","0.901","6.643","6.341","46.727","6.328","46.63"
"Medical Appliance Technicians","0.009","10.56","0.33","3.126","6.905","65.389","3.325","31.485"
"Petroleum Engineers","0.012","13.95","2.797","20.048","4.397","31.521","6.756","48.431"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","0.01","11.21","7.158","63.85","0","0","4.052","36.15"
"Nuclear Medicine Technologists","0.016","18.25","4.295","23.535","2.776","15.213","11.178","61.251"
"Aerospace Engineering and Operations Technologists and Technicians","0.01","11.23","3.776","33.628","3.247","28.918","4.206","37.454"
"Metal-Refining Furnace Operators and Tenders","0.009","10.24","6.985","68.21","0.032","0.31","3.224","31.48"
"Athletic Trainers","0.016","18.91","1.091","5.772","5.841","30.887","11.978","63.341"
"Lodging Managers","0.013","14.88","2.996","20.135","3.879","26.071","8.005","53.794"
"Recreational Therapists","0.015","17.17","1.492","8.692","5.383","31.35","10.295","59.958"
"Choreographers","0.013","14.87","0","0","6.588","44.302","8.282","55.698"
"Septic Tank Servicers and Sewer Pipe Cleaners","0.008","9.5","3.64","38.32","2.879","30.308","2.98","31.372"
"Baggage Porters and Bellhops","0.008","9.29","2.671","28.751","3.74","40.255","2.879","30.994"
"Broadcast Announcers and Radio Disc Jockeys","0.01","12.23","1.083","8.854","5.313","43.444","5.834","47.702"
"Natural Sciences Managers","0.016","18.94","0","0","6.3","33.265","12.64","66.735"
"Audio and Video Technicians","0.01","11.92","2.548","21.377","3.745","31.42","5.627","47.203"
"Forging Machine Setters, Operators, and Tenders, Metal and Plastic","0.008","9.3","6.062","65.18","0.181","1.947","3.057","32.874"
"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","0.009","10.87","0","0","6.204","57.076","4.666","42.924"
"Electrical and Electronics Drafters","0.009","10.81","1.277","11.81","4.835","44.729","4.698","43.46"
"Electro-Mechanical and Mechatronics Technologists and Technicians","0.009","10.01","5.156","51.511","0.952","9.513","3.902","38.976"
"Locksmiths and Safe Repairers","0.007","8.76","4.643","53.004","1.297","14.802","2.82","32.194"
"Morticians, Undertakers, and Funeral Arrangers","0.011","12.31","0.79","6.416","5.147","41.815","6.373","51.769"
"Tax Preparers","0.006","6.8","4.853","71.364","1.04","15.298","0.907","13.338"
"Insulation Workers, Floor, Ceiling, and Wall","0.007","8.34","5.735","68.764","0.118","1.421","2.487","29.815"
"Fiberglass Laminators and Fabricators","0.006","7.33","5.012","68.37","0.694","9.464","1.625","22.166"
"Radio, Cellular, and Tower Equipment Installers and Repairers","0.009","10.44","1.881","18.017","3.821","36.601","4.738","45.383"
"Home Appliance Repairers","0.01","11.54","3.568","30.916","2.128","18.439","5.844","50.644"
"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","0.007","8.05","5.024","62.415","0.588","7.302","2.438","30.283"
"Geoscientists, Except Hydrologists and Geographers","0.009","10.91","2.581","23.658","2.897","26.558","5.431","49.784"
"Special Effects Artists and Animators","0.01","11.49","0","0","5.46","47.517","6.03","52.483"
"Textile Cutting Machine Setters, Operators, and Tenders","0.006","7.27","5.238","72.048","0.17","2.343","1.862","25.609"
"Tour and Travel Guides","0.008","9.76","2.124","21.766","3.188","32.659","4.448","45.576"
"Anthropology and Archeology Teachers, Postsecondary","0.007","8.03","0.485","6.04","4.769","59.384","2.776","34.576"
"Construction and Building Inspectors","0.01","12.15","2.005","16.502","3.162","26.028","6.983","57.47"
"Reinforcing Iron and Rebar Workers","0.006","6.8","4.002","58.859","1.16","17.062","1.637","24.079"
"Physicists","0.009","10.2","1.498","14.683","3.542","34.721","5.161","50.596"
"Library Science Teachers, Postsecondary","0.006","7.34","0.515","7.01","4.486","61.121","2.339","31.869"
"Environmental Science Teachers, Postsecondary","0.007","8.03","0.635","7.913","4.364","54.348","3.03","37.739"
"Training and Development Managers","0.01","11.42","0","0","4.912","43.015","6.508","56.985"
"Coin, Vending, and Amusement Machine Servicers and Repairers","0.005","6.26","4.639","74.109","0.24","3.834","1.381","22.057"
"Outdoor Power Equipment and Other Small Engine Mechanics","0.008","8.88","2.639","29.719","2.208","24.866","4.033","45.415"
"Etchers and Engravers","0.005","6.26","4.565","72.916","0.281","4.496","1.414","22.589"
"Actuaries","0.005","6.13","1.663","27.13","3.164","51.609","1.303","21.261"
"Surveyors","0.006","6.96","3.283","47.174","1.504","21.616","2.172","31.21"
"Social Science Research Assistants","0.008","9.5","2.965","31.206","1.807","19.019","4.729","49.775"
"Metal Workers and Plastic Workers, All Other","0.006","6.58","3.975","60.41","0.713","10.836","1.892","28.753"
"Skincare Specialists","0.01","11.99","0.777","6.48","3.879","32.351","7.334","61.169"
"Art Directors","0.007","7.65","0","0","4.558","59.577","3.092","40.423"
"Adhesive Bonding Machine Operators and Tenders","0.005","5.86","4.182","71.359","0.314","5.352","1.365","23.289"
"Data Scientists and Mathematical Science Occupations, All Other","0.007","8","3.917","48.969","0.554","6.928","3.528","44.103"
"Brickmasons and Blockmasons","0.006","6.85","2.927","42.728","1.53","22.329","2.394","34.944"
"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","0.006","6.97","3.993","57.295","0.462","6.63","2.514","36.075"
"Insulation Workers, Mechanical","0.006","7.53","3.754","49.858","0.537","7.129","3.239","43.013"
"Agricultural and Food Science Technicians","0.007","8.37","2.161","25.822","2.121","25.338","4.088","48.84"
"Photographers","0.007","7.72","1.601","20.733","2.642","34.217","3.478","45.05"
"Music Directors and Composers","0.012","14.55","0","0","4.237","29.121","10.313","70.879"
"Foundry Mold and Coremakers","0.004","4.97","4.205","84.61","0","0","0.765","15.39"
"Pipelayers","0.006","7.09","3.024","42.657","1.137","16.038","2.929","41.305"
"Tank Car, Truck, and Ship Loaders","0.006","6.55","3.878","59.204","0.273","4.172","2.399","36.624"
"Occupational Therapy Aides","0.009","11.11","0.173","1.555","3.954","35.589","6.983","62.856"
"Gambling and Sports Book Writers and Runners","0.004","4.98","4.059","81.497","0.021","0.427","0.9","18.076"
"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers","0.005","5.63","2.026","35.983","2.046","36.345","1.558","27.672"
"Avionics Technicians","0.007","8.36","1.039","12.428","2.992","35.784","4.33","51.788"
"Conveyor Operators and Tenders","0.005","5.72","3.881","67.842","0.148","2.585","1.692","29.573"
"Woodworkers, All Other","0.005","5.34","3.746","70.147","0.269","5.045","1.325","24.808"
"Social Workers, All Other","0.007","8.08","0.875","10.833","3.109","38.483","4.095","50.685"
"Biochemists and Biophysicists","0.009","10.82","0.461","4.262","3.482","32.177","6.877","63.561"
"Special Education Teachers, Preschool","0.011","13.11","0","0","3.905","29.786","9.205","70.214"
"Property, Real Estate, and Community Association Managers","0.007","7.75","1.632","21.057","2.232","28.799","3.886","50.144"
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","0.006","7.02","2.453","34.946","1.376","19.596","3.191","45.458"
"Riggers","0.005","6.31","3.367","53.353","0.375","5.936","2.569","40.71"
"Gambling Service Workers, All Other","0.004","4.58","3.308","72.224","0.413","9.014","0.859","18.762"
"Painting, Coating, and Decorating Workers","0.004","4.87","3.335","68.483","0.357","7.328","1.178","24.189"
"Real Estate Sales Agents","0.005","5.9","0.674","11.417","2.996","50.785","2.23","37.798"
"Wind Turbine Service Technicians","0.013","14.65","0.163","1.116","3.411","23.282","11.076","75.602"
"Motorboat Mechanics and Service Technicians","0.006","7.48","2.668","35.664","0.906","12.113","3.906","52.223"
"Helpers--Roofers","0.005","6.36","1.665","26.186","1.891","29.734","2.803","44.08"
"Rail-Track Laying and Maintenance Equipment Operators","0.005","5.61","2.736","48.777","0.814","14.507","2.06","36.716"
"Environmental Scientists and Specialists, Including Health","0.009","10.34","1.057","10.22","2.485","24.031","6.798","65.749"
"Broadcast Technicians","0.004","4.86","2.403","49.439","0.994","20.451","1.463","30.11"
"Geography Teachers, Postsecondary","0.004","5.19","0.439","8.449","2.952","56.881","1.799","34.67"
"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other","0.008","9.5","0.617","6.492","2.72","28.631","6.163","64.877"
"Veterinarians","0.009","10.65","0.845","7.936","2.486","23.341","7.319","68.723"
"Statistical Assistants","0.003","3.83","2.08","54.307","1.232","32.179","0.518","13.513"
"Pourers and Casters, Metal","0.004","4.23","2.995","70.792","0.309","7.309","0.926","21.899"
"Materials Engineers","0.008","9.39","0.262","2.787","3.039","32.364","6.089","64.85"
"Writers and Authors","0.006","7.58","0.189","2.494","3.094","40.822","4.297","56.684"
"Logging Equipment Operators","0.004","4.31","1.839","42.67","1.376","31.932","1.095","25.399"
"Microbiologists","0.011","13.01","0","0","3.204","24.631","9.806","75.369"
"Cooling and Freezing Equipment Operators and Tenders","0.004","4.37","3.008","68.827","0.156","3.561","1.207","27.612"
"Film and Video Editors","0.007","7.98","0.366","4.582","2.783","34.87","4.832","60.548"
"Farm Equipment Mechanics and Service Technicians","0.005","5.63","2.195","38.993","0.914","16.242","2.52","44.766"
"Compensation and Benefits Managers","0.006","6.94","0.206","2.97","2.819","40.619","3.915","56.411"
