"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Instructional Coordinators","0.012","6.53","0","0","3.819","58.486","2.711","41.514"
"Tutors and Teachers and Instructors, All Other","0.01","5.62","0.337","6.003","3.458","61.533","1.825","32.465"
"Jewelers and Precious Stone and Metal Workers","0.01","5.43","1.287","23.71","2.493","45.907","1.65","30.383"
"Public Safety Telecommunicators","0.01","5.62","3.149","56.038","0.621","11.044","1.85","32.918"
"Office Machine Operators, Except Computer","0.008","4.41","3.643","82.61","0","0","0.767","17.39"
"Industrial Machinery Mechanics","0.018","9.84","3.208","32.599","0.435","4.418","6.197","62.982"
"New Accounts Clerks","0.008","4.2","3.633","86.491","0","0","0.567","13.509"
"School Bus Monitors and Protective Service Workers, All Other","0.012","6.79","2.719","40.042","0.846","12.46","3.225","47.498"
"Petroleum Pump System Operators, Refinery Operators, and Gaugers","0.012","6.9","3.418","49.536","0.143","2.079","3.339","48.385"
"Outdoor Power Equipment and Other Small Engine Mechanics","0.011","6.12","1.91","31.207","1.645","26.875","2.565","41.918"
"Miscellaneous Construction and Related Workers","0.012","6.87","1.88","27.368","1.629","23.713","3.361","48.919"
"Helpers--Roofers","0.011","6.24","1.634","26.186","1.855","29.734","2.751","44.08"
"Computer Programmers","0.013","7.18","0.221","3.077","3.253","45.303","3.706","51.619"
"Statisticians","0.008","4.47","1.458","32.611","2.009","44.939","1.004","22.45"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","0.016","8.76","1.217","13.889","2.152","24.566","5.391","61.545"
"Cabinetmakers and Bench Carpenters","0.008","4.73","2.582","54.586","0.696","14.715","1.452","30.699"
"Mail Clerks and Mail Machine Operators, Except Postal Service","0.007","3.97","3.14","79.1","0.137","3.44","0.693","17.46"
"Gas Plant Operators","0.011","6.25","2.725","43.598","0.509","8.15","3.016","48.253"
"Telemarketers","0.007","4.07","3.063","75.26","0.171","4.195","0.836","20.545"
"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","0.009","4.76","0.28","5.875","2.91","61.132","1.57","32.993"
"Recreational Vehicle Service Technicians","0.01","5.55","1.807","32.557","1.374","24.762","2.369","42.681"
"Transportation, Storage, and Distribution Managers","0.015","8.11","0.62","7.642","2.468","30.438","5.022","61.92"
"Mechanical Door Repairers","0.011","5.91","2.227","37.684","0.855","14.47","2.828","47.846"
"Social Workers, All Other","0.011","6.23","0.675","10.833","2.397","38.483","3.158","50.685"
"Captains, Mates, and Pilots of Water Vessels","0.009","4.99","2.951","59.144","0.074","1.493","1.964","39.364"
"Database Administrators and Architects","0.012","6.86","1.707","24.889","1.311","19.105","3.842","56.006"
"Food Processing Workers, All Other","0.006","3.61","3.01","83.368","0","0","0.6","16.632"
"Audiovisual Equipment Installers and Repairers","0.009","5.1","1.002","19.655","1.96","38.434","2.137","41.911"
"Insurance Underwriters","0.006","3.63","1.976","54.443","0.986","27.158","0.668","18.399"
"Funeral Home Managers","0.015","8.33","0.607","7.292","2.31","27.728","5.413","64.98"
"Lawyers","0.013","7.52","0","0","2.911","38.715","4.609","61.285"
"Information Security Analysts","0.007","4.14","0.897","21.671","2.003","48.385","1.24","29.943"
"Web Developers and Digital Interface Designers","0.008","4.27","0.695","16.284","2.12","49.653","1.454","34.062"
"Property, Real Estate, and Community Association Managers","0.01","5.74","1.179","20.534","1.527","26.606","3.034","52.86"
"Exercise Physiologists","0.011","5.94","0.04","0.675","2.643","44.492","3.257","54.833"
"Industrial Production Managers","0.01","5.82","0.993","17.058","1.615","27.755","3.212","55.187"
"Gambling and Sports Book Writers and Runners","0.006","3.15","2.567","81.497","0.013","0.427","0.569","18.076"
"Marriage and Family Therapists","0.01","5.35","0.442","8.259","2.136","39.929","2.772","51.812"
"Graphic Designers","0.008","4.56","0","0","2.563","56.201","1.997","43.799"
"Motorcycle Mechanics","0.009","5.17","1.173","22.692","1.376","26.615","2.621","50.693"
"Aircraft Mechanics and Service Technicians","0.012","6.69","1.379","20.62","1.084","16.21","4.226","63.171"
"Embalmers","0.014","7.9","0.54","6.829","1.89","23.927","5.47","69.243"
"Ushers, Lobby Attendants, and Ticket Takers","0.007","3.68","2.258","61.368","0.099","2.696","1.322","35.937"
"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other","0.012","6.78","0.432","6.371","1.909","28.163","4.439","65.466"
"Control and Valve Installers and Repairers, Except Mechanical Door","0.009","4.98","1.934","38.834","0.402","8.081","2.644","53.085"
"Substitute Teachers, Short-Term","0.007","3.91","0.567","14.509","1.768","45.229","1.574","40.262"
"Civil Engineers","0.012","6.67","0.654","9.81","1.665","24.968","4.35","65.222"
"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","0.006","3.4","0.881","25.92","1.376","40.473","1.143","33.606"
"Kindergarten Teachers, Except Special Education","0.012","6.98","0","0","2.237","32.054","4.743","67.946"
"Motorboat Mechanics and Service Technicians","0.007","3.87","1.554","40.15","0.607","15.686","1.709","44.164"
"Title Examiners, Abstractors, and Searchers","0.005","2.61","2.13","81.615","0.025","0.949","0.455","17.436"
"Orthodontists","0.011","6.16","0.355","5.755","1.792","29.098","4.013","65.146"
"Brokerage Clerks","0.005","2.62","1.832","69.919","0.31","11.813","0.479","18.267"
"Etchers and Engravers","0.005","2.73","1.991","72.916","0.123","4.496","0.617","22.589"
"Cooks, All Other","0.012","6.72","0.779","11.587","1.323","19.684","4.619","68.729"
"Athletic Trainers","0.01","5.73","0.331","5.772","1.77","30.887","3.629","63.341"
"Electronic Equipment Installers and Repairers, Motor Vehicles","0.006","3.33","1.853","55.652","0.245","7.343","1.232","37.005"
"Life, Physical, and Social Science Technicians, All Other","0.008","4.19","1.592","37.987","0.496","11.843","2.102","50.169"
"Operations Research Analysts","0.006","3.61","0.815","22.586","1.26","34.914","1.534","42.5"
"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","0.006","3.23","1.534","47.478","0.54","16.733","1.156","35.789"
"Credit Authorizers, Checkers, and Clerks","0.004","2.32","2.073","89.373","0","0","0.247","10.627"
"Credit Analysts","0.005","2.56","0.776","30.301","1.268","49.537","0.516","20.163"
"Architectural and Civil Drafters","0.007","3.92","0.174","4.431","1.783","45.496","1.963","50.072"
"Meat, Poultry, and Fish Cutters and Trimmers","0.004","2.4","1.642","68.406","0.308","12.826","0.45","18.768"
"Audiologists","0.008","4.54","0.534","11.751","1.405","30.937","2.602","57.311"
"Commercial Pilots","0.006","3.14","1.283","40.869","0.586","18.669","1.271","40.462"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","0.009","4.83","1.126","23.317","0.741","15.349","2.962","61.334"
"Musical Instrument Repairers and Tuners","0.005","2.8","1.285","45.876","0.56","19.992","0.956","34.132"
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","0.006","3.36","1.174","34.946","0.658","19.596","1.527","45.458"
"Telephone Operators","0.004","2.18","1.639","75.172","0.111","5.09","0.43","19.738"
"Purchasing Managers","0.005","2.73","1.198","43.886","0.519","19.022","1.013","37.092"
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","0.004","2.33","1.713","73.515","0","0","0.617","26.485"
"Sailors and Marine Oilers","0.005","3.05","1.396","45.763","0.274","8.984","1.38","45.253"
"Computer Network Architects","0.006","3.59","0.221","6.153","1.439","40.077","1.93","53.77"
"Animal Trainers","0.009","4.86","0.183","3.767","1.419","29.207","3.257","67.026"
"Tapers","0.004","2.18","1.291","59.23","0.29","13.299","0.599","27.47"
"Occupational Therapy Aides","0.007","4.13","0.064","1.555","1.47","35.589","2.596","62.856"
"Podiatrists","0.009","4.76","0.188","3.954","1.323","27.79","3.249","68.256"
"Counselors, All Other","0.006","3.25","0.315","9.697","1.192","36.684","1.743","53.618"
"Electrical and Electronics Drafters","0.006","3.18","0.308","9.696","1.173","36.901","1.698","53.403"
"Stationary Engineers and Boiler Operators","0.005","2.88","1.282","44.53","0.17","5.896","1.428","49.573"
"Aircraft Service Attendants and Transportation Workers, All Other","0.004","2.36","1.436","60.838","0","0","0.924","39.162"
"Radio, Cellular, and Tower Equipment Installers and Repairers","0.006","3.25","0.536","16.49","0.89","27.378","1.824","56.132"
"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","0.004","2.04","0.753","36.915","0.653","31.99","0.634","31.096"
"Paralegals and Legal Assistants","0.004","2.32","1.159","49.95","0.245","10.551","0.916","39.499"
"Occupational Health and Safety Technicians","0.006","3.62","0.625","17.264","0.755","20.857","2.24","61.879"
"Logisticians","0.006","3.61","0.216","5.971","1.142","31.626","2.253","62.404"
"Financial Examiners","0.003","1.89","0","0","1.318","69.734","0.572","30.266"
"Special Education Teachers, Preschool","0.008","4.41","0","0","1.314","29.786","3.096","70.214"
"Machine Feeders and Offbearers","0.003","1.8","1.179","65.516","0.103","5.704","0.518","28.78"
"Carpet Installers","0.004","2.27","0.268","11.812","0.994","43.785","1.008","44.403"
"Helpers--Extraction Workers","0.004","2.46","1.118","45.456","0.119","4.838","1.223","49.706"
"Motor Vehicle Operators, All Other","0.003","1.73","1.126","65.06","0.054","3.121","0.55","31.819"
"Rail-Track Laying and Maintenance Equipment Operators","0.004","1.98","0.883","44.616","0.258","13.014","0.839","42.37"
"Interior Designers","0.004","2.17","0","0","1.118","51.529","1.052","48.471"
"Medical Appliance Technicians","0.003","1.78","0.055","3.085","1.053","59.166","0.672","37.749"
"Directors, Religious Activities and Education","0.004","2.18","0.076","3.498","1.022","46.896","1.081","49.606"
"Financial Clerks, All Other","0.002","1.21","1.084","89.603","0.011","0.91","0.115","9.488"
"Nursing Instructors and Teachers, Postsecondary","0.003","1.74","0.063","3.637","0.998","57.372","0.678","38.991"
"Surveyors","0.003","1.8","0.724","40.23","0.323","17.942","0.753","41.828"
"Maintenance Workers, Machinery","0.005","2.92","0.927","31.763","0.117","4.015","1.875","64.222"
"Construction and Building Inspectors","0.006","3.23","0.456","14.103","0.579","17.915","2.196","67.982"
"Material Moving Workers, All Other","0.003","1.42","0.786","55.357","0.218","15.35","0.416","29.293"
"Pile Driver Operators","0.004","1.98","0.642","32.403","0.361","18.237","0.977","49.359"
"Umpires, Referees, and Other Sports Officials","0.004","2.18","0.594","27.27","0.4","18.351","1.185","54.38"
"Education Administrators, All Other","0.004","2","0.019","0.95","0.969","48.46","1.012","50.59"
"Legal Secretaries and Administrative Assistants","0.002","1.35","0.95","70.337","0.035","2.567","0.366","27.097"
"Mechanical Engineers","0.005","2.67","0.1","3.735","0.856","32.064","1.714","64.201"
"Farmworkers, Farm, Ranch, and Aquacultural Animals","0.003","1.72","0.598","34.78","0.352","20.449","0.77","44.772"
"Natural Sciences Managers","0.005","3.07","0","0","0.945","30.793","2.125","69.207"
"Secondary School Teachers, Except Special and Career/Technical Education","0.003","1.74","0.089","5.139","0.849","48.785","0.802","46.076"
"Electrical Engineers","0.004","2.22","0.113","5.084","0.816","36.736","1.292","58.179"
"Editors","0.003","1.77","0.461","26.051","0.428","24.206","0.88","49.744"
"Therapists, All Other","0.004","2.08","0.29","13.952","0.599","28.81","1.191","57.238"
"Farm Equipment Mechanics and Service Technicians","0.003","1.56","0.608","38.993","0.253","16.242","0.698","44.766"
"Tour and Travel Guides","0.003","1.58","0.344","21.766","0.516","32.659","0.72","45.576"
"Slaughterers and Meat Packers","0.002","0.98","0.829","84.61","0","0","0.151","15.39"
"Real Estate Sales Agents","0.003","1.56","0.158","10.139","0.663","42.479","0.739","47.382"
"Training and Development Managers","0.004","2.02","0","0","0.814","40.295","1.206","59.705"
"Religious Workers, All Other","0.003","1.65","0","0","0.759","45.988","0.891","54.012"
"Electrical and Electronic Engineering Technologists and Technicians","0.004","2.26","0.202","8.944","0.541","23.958","1.516","67.098"
"Genetic Counselors","0.003","1.49","0.104","6.989","0.639","42.868","0.747","50.143"
"Locker Room, Coatroom, and Dressing Room Attendants","0.002","1.18","0.175","14.829","0.564","47.767","0.441","37.403"
"Food Cooking Machine Operators and Tenders","0.002","0.95","0.68","71.583","0.034","3.597","0.236","24.82"
"Budget Analysts","0.002","0.84","0.138","16.425","0.562","66.936","0.14","16.639"
"Insurance Appraisers, Auto Damage","0.001","0.8","0.689","86.091","0","0","0.111","13.909"
"Career/Technical Education Teachers, Postsecondary","0.002","1.15","0.04","3.48","0.641","55.714","0.469","40.806"
"Physicists","0.003","1.4","0.204","14.587","0.475","33.94","0.721","51.473"
"Biological Scientists, All Other","0.004","2.08","0.258","12.418","0.416","20.012","1.405","67.57"
"Technical Writers","0.002","0.92","0.401","43.618","0.227","24.715","0.291","31.667"
"Machinists","0.002","1.26","0.516","40.964","0.103","8.197","0.641","50.839"
"Oral and Maxillofacial Surgeons","0.003","1.74","0.043","2.443","0.573","32.915","1.125","64.642"
"Manufactured Building and Mobile Home Installers","0.002","0.91","0.333","36.563","0.274","30.065","0.304","33.372"
"Media and Communication Workers, All Other","0.002","1.22","0.141","11.528","0.464","37.998","0.616","50.474"
"Surveying and Mapping Technicians","0.002","1.32","0.355","26.876","0.249","18.845","0.716","54.28"
"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","0.002","0.9","0.582","64.705","0.015","1.673","0.303","33.622"
"Hazardous Materials Removal Workers","0.002","1.09","0.352","32.32","0.195","17.896","0.543","49.784"
"Nurse Midwives","0.002","1.28","0.17","13.264","0.366","28.578","0.744","58.158"
"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","0.001","0.83","0.476","57.295","0.055","6.63","0.299","36.075"
"Librarians and Media Collections Specialists","0.001","0.8","0.304","38.01","0.224","27.95","0.272","34.04"
"Credit Counselors","0.001","0.71","0.132","18.642","0.378","53.277","0.199","28.081"
"Emergency Management Directors","0.002","0.93","0.03","3.233","0.467","50.257","0.433","46.51"
"Tank Car, Truck, and Ship Loaders","0.001","0.77","0.453","58.876","0.032","4.152","0.285","36.972"
"Architectural and Engineering Managers","0.003","1.56","0","0","0.478","30.615","1.082","69.385"
"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","0.002","1.07","0","0","0.475","44.381","0.595","55.619"
"Mechanical Drafters","0.002","0.95","0.057","6.004","0.416","43.786","0.477","50.21"
"First-Line Supervisors of Police and Detectives","0.002","1.04","0.198","19.009","0.26","24.961","0.583","56.03"
"Industrial Engineers","0.002","1.29","0.147","11.379","0.309","23.939","0.834","64.681"
"Epidemiologists","0.003","1.84","0","0","0.446","24.263","1.394","75.737"
"Civil Engineering Technologists and Technicians","0.002","0.84","0.17","20.28","0.264","31.402","0.406","48.318"
"Musicians and Singers","0.003","1.68","0","0","0.419","24.969","1.261","75.031"
"Producers and Directors","0.002","0.88","0","0","0.417","47.35","0.463","52.65"
"Coaches and Scouts","0.001","0.72","0.059","8.25","0.333","46.284","0.327","45.466"
"Photographers","0.001","0.68","0.144","21.123","0.243","35.771","0.293","43.105"
"Compensation and Benefits Managers","0.002","0.89","0.026","2.931","0.348","39.087","0.516","57.982"
"Conservation Scientists","0.002","1.01","0.026","2.616","0.345","34.164","0.639","63.22"
"Data Scientists and Mathematical Science Occupations, All Other","0.001","0.68","0.325","47.846","0.043","6.318","0.312","45.836"
"Statistical Assistants","0.001","0.43","0.228","53.024","0.134","31.259","0.068","15.717"
"Veterinary Assistants and Laboratory Animal Caretakers","0.002","1.05","0.218","20.726","0.136","12.905","0.697","66.369"
"Actuaries","0.001","0.44","0.119","27.13","0.227","51.609","0.094","21.261"
"Architects, Except Landscape and Naval","0.001","0.76","0.034","4.522","0.309","40.628","0.417","54.85"
"Locksmiths and Safe Repairers","0.001","0.55","0.271","49.22","0.054","9.819","0.225","40.961"
"Packaging and Filling Machine Operators and Tenders","0.001","0.43","0.318","73.846","0","0","0.112","26.154"
"Art Directors","0.001","0.54","0","0","0.315","58.254","0.225","41.746"
"Rail Car Repairers","0.002","0.87","0.285","32.732","0.028","3.245","0.557","64.023"
"Orthotists and Prosthetists","0.001","0.76","0.12","15.786","0.193","25.34","0.447","58.874"
"Motorboat Operators","0.001","0.47","0.296","63.039","0.013","2.849","0.16","34.112"
"Audio and Video Technicians","0.001","0.61","0.129","21.158","0.178","29.229","0.303","49.613"
"Photographic Process Workers and Processing Machine Operators","0.001","0.4","0.246","61.432","0.051","12.654","0.104","25.914"
"Bioengineers and Biomedical Engineers","0.001","0.69","0.05","7.287","0.242","35.086","0.398","57.627"
"Psychologists, All Other","0.001","0.69","0","0","0.291","42.164","0.399","57.836"
"Upholsterers","0.001","0.39","0.101","25.913","0.189","48.388","0.1","25.699"
"Avionics Technicians","0.001","0.66","0.08","12.126","0.208","31.576","0.372","56.297"
"Production Workers, All Other","0.001","0.4","0.273","68.229","0","0","0.127","31.771"
"Education Administrators, Postsecondary","0.001","0.54","0.005","0.95","0.262","48.46","0.273","50.59"
"Molders, Shapers, and Casters, Except Metal and Plastic","0.001","0.36","0.261","72.441","0.003","0.819","0.096","26.74"
"Floor Layers, Except Carpet, Wood, and Hard Tiles","0.001","0.43","0.057","13.34","0.202","46.916","0.171","39.744"
"Automotive Glass Installers and Repairers","0.001","0.45","0.185","41.187","0.069","15.269","0.196","43.544"
"Crossing Guards and Flaggers","0.001","0.54","0.186","34.379","0.068","12.617","0.286","53.004"
"Wind Turbine Service Technicians","0.002","1.04","0.012","1.116","0.242","23.282","0.786","75.602"
"Passenger Attendants","0.001","0.41","0.249","60.838","0","0","0.161","39.162"
"Aircraft Cargo Handling Supervisors","0.001","0.47","0.165","35.098","0.08","16.93","0.225","47.972"
"Electronics Engineers, Except Computer","0.001","0.59","0.049","8.374","0.195","32.982","0.346","58.644"
"Cutting and Slicing Machine Setters, Operators, and Tenders","0.001","0.36","0.222","61.703","0.013","3.556","0.125","34.741"
"Fiberglass Laminators and Fabricators","0.001","0.29","0.198","68.37","0.027","9.464","0.064","22.166"
"Painting, Coating, and Decorating Workers","0.001","0.29","0.199","68.646","0.022","7.499","0.069","23.855"
"Microbiologists","0.002","0.91","0","0","0.221","24.264","0.689","75.736"
"Urban and Regional Planners","0.001","0.53","0","0","0.212","39.949","0.318","60.051"
"Writers and Authors","0.001","0.53","0.013","2.36","0.197","37.204","0.32","60.437"
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","0.001","0.36","0.206","57.253","0.003","0.827","0.151","41.919"
"Commercial Divers","0.001","0.34","0.137","40.206","0.067","19.719","0.136","40.075"
"Miscellaneous Entertainers and Performers, Sports and Related Workers","0.001","0.32","0","0","0.204","63.644","0.116","36.356"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.001","0.31","0.193","62.282","0.01","3.365","0.106","34.353"
"Gas Compressor and Gas Pumping Station Operators","0.001","0.29","0.168","57.85","0.019","6.704","0.103","35.446"
"Furniture Finishers","0","0.25","0.105","41.958","0.082","32.734","0.063","25.308"
"Agricultural Equipment Operators","0.001","0.32","0.153","47.93","0.03","9.497","0.136","42.573"
"Chemists","0.001","0.35","0.072","20.446","0.108","30.729","0.171","48.825"
"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","0.001","0.42","0.11","26.135","0.063","14.903","0.248","58.962"
"Veterinarians","0.001","0.64","0.044","6.823","0.127","19.903","0.469","73.274"
"Property Appraisers and Assessors","0","0.2","0.054","26.92","0.115","57.591","0.031","15.489"
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","0","0.25","0.155","62.069","0.008","3.107","0.087","34.825"
"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","0.001","0.42","0.143","34.111","0.018","4.39","0.258","61.499"
"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","0","0.25","0.137","54.865","0.008","3.197","0.105","41.938"
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","0","0.26","0.137","52.64","0","0","0.123","47.36"
"Music Directors and Composers","0.001","0.43","0","0","0.125","29.121","0.305","70.879"
"Underground Mining Machine Operators and Extraction Workers, All Other","0.001","0.28","0.096","34.208","0.025","8.977","0.159","56.815"
"Engineers, All Other","0.001","0.44","0.007","1.493","0.11","24.911","0.324","73.597"
"Ship Engineers","0","0.22","0.081","36.603","0.034","15.282","0.106","48.115"
"Gambling Change Persons and Booth Cashiers","0","0.13","0.105","81.053","0","0","0.025","18.947"
"Commercial and Industrial Designers","0","0.2","0.006","3.037","0.099","49.561","0.095","47.402"
"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0","0.13","0.089","68.185","0.006","4.945","0.035","26.87"
"Precision Instrument and Equipment Repairers, All Other","0","0.19","0.076","40.192","0.015","7.9","0.099","51.907"
"Sales Engineers","0","0.15","0.021","14.312","0.066","44.176","0.062","41.512"
"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers","0","0.14","0.045","32.04","0.038","27.478","0.057","40.482"
"Locomotive Engineers","0","0.13","0.082","62.718","0","0","0.048","37.282"
"Home Appliance Repairers","0","0.19","0.049","25.796","0.028","14.846","0.113","59.358"
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0","0.11","0.056","50.574","0.009","8.237","0.045","41.189"
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","0","0.08","0.049","61.062","0.003","3.915","0.028","35.023"
"Word Processors and Typists","0","0.05","0.043","86.336","0.002","4.446","0.005","9.219"
"Drafters, All Other","0","0.08","0.002","2.378","0.035","44.15","0.043","53.473"
"Veterinary Technologists and Technicians","0","0.07","0.017","24.391","0.01","14.272","0.043","61.337"
"Plant and System Operators, All Other","0","0.05","0.022","44.365","0.002","4.849","0.025","50.785"
"Petroleum Engineers","0","0.04","0.008","20.377","0.013","32.757","0.019","46.866"
"Building Cleaning Workers, All Other","0","0","0","0","0","0","0","0"
"Dredge Operators","0","0","0","0","0","0","0","0"
"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0","0","0","0","0","0","0","0"
"Electric Motor, Power Tool, and Related Repairers","0","0","0","0","0","0","0","0"
"Environmental Engineering Technologists and Technicians","0","0","0","0","0","0","0","0"
"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","0","0","0","0","0","0","0","0"
"Legal Support Workers, All Other","0","0","0","0","0","0","0","0"
"Real Estate Brokers","0","0","0","0","0","0","0","0"
"Rotary Drill Operators, Oil and Gas","0","0","0","0","0","0","0","0"
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","0","0","0","0","0","0","0","0"
"Septic Tank Servicers and Sewer Pipe Cleaners","0","0","0","0","0","0","0","0"
"Stonemasons","0","0","0","0","0","0","0","0"
"Terrazzo Workers and Finishers","0","0","0","0","0","0","0","0"
"Water and Wastewater Treatment Plant and System Operators","0","0","0","0","0","0","0","0"
"Correctional Officers and Jailers","0","0","0","0","0","0","0","0"
"Correspondence Clerks","0","0","0","0","0","0","0","0"
"Dancers","0","0","0","0","0","0","0","0"
"Dentists, All Other Specialists","0","0","0","0","0","0","0","0"
"Educational Instruction and Library Workers, All Other","0","0","0","0","0","0","0","0"
"Elementary School Teachers, Except Special Education","0","0","0","0","0","0","0","0"
"First-Line Supervisors of Farming, Fishing, and Forestry Workers","0","0","0","0","0","0","0","0"
"Hearing Aid Specialists","0","0","0","0","0","0","0","0"
"Sawing Machine Setters, Operators, and Tenders, Wood","0","0","0","0","0","0","0","0"
"Service Unit Operators, Oil and Gas","0","0","0","0","0","0","0","0"
"Special Education Teachers, All Other","0","0","0","0","0","0","0","0"
"Tax Preparers","0","0","0","0","0","0","0","0"
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","0","0","0","0","0","0","0","0"
"Bicycle Repairers","0","0","0","0","0","0","0","0"
"Chemical Technicians","0","0","0","0","0","0","0","0"
"Electrical and Electronics Installers and Repairers, Transportation Equipment","0","0","0","0","0","0","0","0"
"Printing Press Operators","0","0","0","0","0","0","0","0"
"Private Detectives and Investigators","0","0","0","0","0","0","0","0"
"Rail Yard Engineers, Dinkey Operators, and Hostlers","0","0","0","0","0","0","0","0"
"Refuse and Recyclable Material Collectors","0","0","0","0","0","0","0","0"
"Signal and Track Switch Repairers","0","0","0","0","0","0","0","0"
"Watch and Clock Repairers","0","0","0","0","0","0","0","0"
