"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Special Education Teachers, Middle School","0.098","1031.69","41.949","4.066","273.837","26.543","715.904","69.391"
"Sheet Metal Workers","0.058","609.5","217.135","35.625","95.089","15.601","297.277","48.774"
"Drywall and Ceiling Tile Installers","0.046","482.29","279.75","58.005","32.247","6.686","170.293","35.309"
"Procurement Clerks","0.035","366.86","224.802","61.277","86.396","23.55","55.662","15.172"
"Surgical Technologists","0.079","830.7","158.163","19.04","149.829","18.037","522.708","62.924"
"Healthcare Support Workers, All Other","0.067","703.27","128.039","18.206","177.502","25.24","397.729","56.554"
"Aerospace Engineers","0.07","735.8","30.23","4.109","273.596","37.183","431.974","58.708"
"Biological Science Teachers, Postsecondary","0.046","489.58","34.738","7.095","268.024","54.746","186.818","38.159"
"Computer, Automated Teller, and Office Machine Repairers","0.043","453.57","250.672","55.266","50.448","11.122","152.45","33.611"
"Medical Transcriptionists","0.032","332.5","299.115","89.96","0","0","33.385","10.04"
"Photographers","0.049","521.26","109.737","21.052","184.985","35.488","226.538","43.46"
"Security and Fire Alarm Systems Installers","0.061","640.97","110.601","17.255","183.282","28.595","347.087","54.15"
"Petroleum Pump System Operators, Refinery Operators, and Gaugers","0.051","532.58","278.431","52.28","14.376","2.699","239.773","45.021"
"Roofers","0.05","526.14","52.019","9.887","239.291","45.48","234.831","44.633"
"Structural Metal Fabricators and Fitters","0.037","391.26","242.251","61.916","46.501","11.885","102.508","26.2"
"Office Machine Operators, Except Computer","0.033","345.17","288.237","83.506","0","0","56.933","16.494"
"Physical Therapist Assistants","0.075","788.74","32.409","4.109","248.791","31.543","507.54","64.348"
"Veterinarians","0.076","803.77","70.099","8.721","207.104","25.767","526.567","65.512"
"Slaughterers and Meat Packers","0.031","326.82","276.523","84.61","0","0","50.297","15.39"
"News Analysts, Reporters, and Journalists","0.042","446.47","45.087","10.099","228.289","51.132","173.094","38.769"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.034","356.38","256.494","71.972","16.731","4.695","83.155","23.333"
"Residential Advisors","0.059","621.91","107.716","17.32","163.79","26.337","350.405","56.343"
"Chemical Engineers","0.093","981.62","0","0","270.705","27.577","710.915","72.423"
"Meat, Poultry, and Fish Cutters and Trimmers","0.031","329.89","227.145","68.855","42.419","12.858","60.327","18.287"
"Transportation, Storage, and Distribution Managers","0.066","691.79","54.299","7.849","215.111","31.095","422.38","61.056"
"Purchasing Managers","0.038","405.18","180.457","44.538","83.224","20.54","141.499","34.922"
"Bus Drivers, Transit and Intercity","0.034","359.56","262.491","73.003","0.9","0.25","96.169","26.746"
"Cabinetmakers and Bench Carpenters","0.032","338.64","200.065","59.079","59.89","17.685","78.685","23.236"
"Public Relations and Fundraising Managers","0.048","502.29","0","0","258.781","51.52","243.509","48.48"
"Electrical Power-Line Installers and Repairers","0.058","607.38","59.683","9.826","198.828","32.735","348.869","57.438"
"Mobile Heavy Equipment Mechanics, Except Engines","0.062","649.43","188.93","29.092","69.499","10.702","391.001","60.207"
"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","0.036","380.69","22.372","5.877","232.839","61.162","125.479","32.961"
"Biological Technicians","0.049","516.34","147.711","28.607","106.041","20.537","262.588","50.856"
"Glaziers","0.036","379.29","117.684","31.028","136.032","35.865","125.574","33.108"
"Pharmacy Aides","0.029","305.8","217.572","71.149","35.719","11.681","52.508","17.171"
"Geoscientists, Except Hydrologists and Geographers","0.043","454.45","114.465","25.188","138.244","30.42","201.74","44.392"
"Automotive Body and Related Repairers","0.042","446.02","171.486","38.448","72.216","16.191","202.319","45.361"
"Engineering Teachers, Postsecondary","0.038","398","13.621","3.422","230.045","57.8","154.334","38.777"
"Paper Goods Machine Setters, Operators, and Tenders","0.03","314.88","242.658","77.064","0","0","72.222","22.936"
"Manicurists and Pedicurists","0.034","362.24","83.937","23.172","158.155","43.66","120.148","33.168"
"Miscellaneous First-Line Supervisors, Protective Service Workers","0.043","450.32","22.168","4.923","217.406","48.278","210.746","46.799"
"Funeral Attendants","0.043","456.63","129.254","28.306","109.338","23.945","218.037","47.749"
"Dentists, General","0.079","835.14","77.858","9.323","156.648","18.757","600.634","71.92"
"Medical Scientists, Except Epidemiologists","0.072","754.83","0","0","233.172","30.891","521.658","69.109"
"Postsecondary Teachers, All Other","0.037","391.91","13.637","3.48","218.349","55.714","159.924","40.806"
"Fundraisers","0.044","466.3","87.448","18.754","144.059","30.894","234.793","50.352"
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","0.03","318.97","221.912","69.571","5.821","1.825","91.238","28.604"
"Art Directors","0.035","372.76","0","0","226.516","60.767","146.244","39.233"
"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","0.028","298.78","215.745","72.209","10.422","3.488","72.612","24.303"
"Environmental Scientists and Specialists, Including Health","0.053","559.66","63.58","11.36","162.501","29.036","333.579","59.604"
"Financial Examiners","0.031","323.53","0","0","225.609","69.734","97.921","30.266"
"Library Assistants, Clerical","0.03","312.35","215.29","68.926","6.832","2.187","90.228","28.887"
"Computer Hardware Engineers","0.037","389.57","74.97","19.244","146.851","37.696","167.749","43.06"
"Social and Community Service Managers","0.048","510.23","26.803","5.253","194.786","38.176","288.641","56.571"
"Correctional Officers and Jailers","0.037","386.18","130.379","33.761","90.748","23.499","165.052","42.74"
"Pressers, Textile, Garment, and Related Materials","0.025","264.73","218.677","82.604","0","0","46.053","17.396"
"Insulation Workers, Floor, Ceiling, and Wall","0.029","308.25","210.827","68.395","4.262","1.383","93.161","30.223"
"Broadcast Announcers and Radio Disc Jockeys","0.038","399.67","35.561","8.898","178.427","44.644","185.682","46.459"
"Civil Engineering Technologists and Technicians","0.03","318.07","86.666","27.247","124.851","39.253","106.553","33.5"
"Medical Equipment Preparers","0.032","333.17","182.17","54.678","28.373","8.516","122.627","36.806"
"Service Unit Operators, Oil and Gas","0.039","412.96","133.083","32.227","77.034","18.654","202.842","49.119"
"Psychology Teachers, Postsecondary","0.033","350.42","14.181","4.047","195.928","55.912","140.311","40.041"
"Physical Therapist Aides","0.042","444.33","55.61","12.516","150.697","33.916","238.022","53.569"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","0.038","399.91","90.624","22.661","112.967","28.248","196.32","49.091"
"Chief Executives","0.056","595.31","0","0","203.495","34.183","391.815","65.817"
"Reinforcing Iron and Rebar Workers","0.025","265.7","156.387","58.859","45.334","17.062","63.979","24.079"
"Special Effects Artists and Animators","0.039","416.3","0","0","200.265","48.106","216.035","51.894"
"Brokerage Clerks","0.023","241.78","169.051","69.919","28.563","11.813","44.166","18.267"
"Mechanical Engineering Technologists and Technicians","0.032","341.15","129.03","37.822","68.06","19.95","144.061","42.228"
"Geological and Hydrologic Technicians","0.026","271.38","183.047","67.45","10.052","3.704","78.281","28.846"
"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","0.032","334.32","0","0","192.661","57.628","141.659","42.372"
"Control and Valve Installers and Repairers, Except Mechanical Door","0.035","372.48","158.548","42.566","33.908","9.103","180.024","48.331"
"Helpers, Construction Trades, All Other","0.035","371.48","102.185","27.507","88.727","23.885","180.568","48.608"
"Veterinary Assistants and Laboratory Animal Caretakers","0.046","485.98","114.062","23.47","76.284","15.697","295.635","60.833"
"Budget Analysts","0.02","213.21","36.182","16.97","149.387","70.066","27.641","12.964"
"Hazardous Materials Removal Workers","0.024","256.23","113.254","44.2","70.931","27.683","72.045","28.117"
"Computer Science Teachers, Postsecondary","0.028","297.91","12.503","4.197","170.537","57.245","114.87","38.559"
"Audio and Video Technicians","0.034","354.8","74.634","21.035","107.91","30.414","172.257","48.55"
"Psychiatric Aides","0.044","459.94","58.308","12.677","123.714","26.898","277.918","60.425"
"Communications Teachers, Postsecondary","0.026","275.93","24.322","8.815","154.453","55.975","97.155","35.21"
"Occupational Therapy Assistants","0.039","411.42","16.753","4.072","161.169","39.174","233.498","56.754"
"Library Technicians","0.022","236.72","167.595","70.799","7.409","3.13","61.716","26.071"
"Orderlies","0.027","283.52","160.293","56.537","14.239","5.022","108.988","38.441"
"Brickmasons and Blockmasons","0.025","267.81","114.429","42.728","59.798","22.329","93.583","34.944"
"Cardiovascular Technologists and Technicians","0.042","443.88","142.469","32.096","30.351","6.838","271.06","61.066"
"Aircraft Mechanics and Service Technicians","0.038","399.21","95.573","23.941","77.019","19.293","226.618","56.767"
"Ophthalmic Medical Technicians","0.049","512.97","128.763","25.101","43.712","8.521","340.495","66.377"
"Statisticians","0.02","212.27","71.304","33.591","100.004","47.112","40.962","19.297"
"Credit Counselors","0.022","234.92","43.79","18.64","125.134","53.267","65.996","28.093"
"Insulation Workers, Mechanical","0.028","294.31","146.737","49.858","20.983","7.129","126.59","43.013"
"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.02","215.96","154.361","71.477","12.783","5.919","48.816","22.604"
"Railroad Conductors and Yardmasters","0.026","278.75","159.157","57.097","6.393","2.293","113.201","40.61"
"Diagnostic Medical Sonographers","0.04","421.23","74.76","17.748","90.212","21.416","256.258","60.836"
"Pipelayers","0.026","278.07","118.67","42.676","44.637","16.052","114.763","41.271"
"Floral Designers","0.026","277.54","49.495","17.834","113.236","40.8","114.809","41.367"
"History Teachers, Postsecondary","0.025","263.73","22.796","8.644","134.935","51.164","105.999","40.192"
"Electrical and Electronics Drafters","0.027","289.08","32.876","11.373","124.619","43.109","131.585","45.519"
"Boilermakers","0.026","276.25","138.666","50.196","17.755","6.427","119.83","43.377"
"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","0.02","206.36","144.756","70.147","10.411","5.045","51.193","24.808"
"Chemical Plant and System Operators","0.025","262.67","148.262","56.444","6.338","2.413","108.07","41.143"
"Travel Agents","0.02","211.71","141.65","66.907","12.684","5.991","57.376","27.101"
"Surgeons, Except Ophthalmologists","0.034","354.35","62.498","17.637","91.268","25.757","200.584","56.606"
"Helpers--Carpenters","0.02","211.7","146.079","69.003","5.401","2.551","60.22","28.446"
"Semiconductor Processing Technicians","0.019","198.69","149.205","75.094","2.275","1.145","47.21","23.761"
"Political Science Teachers, Postsecondary","0.02","214.88","11.496","5.35","139.064","64.717","64.32","29.933"
"Writers and Authors","0.03","317.64","8.329","2.622","140.669","44.286","168.642","53.092"
"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers","0.02","210.6","74.656","35.449","74.016","35.145","61.928","29.405"
"General Internal Medicine Physicians","0.042","443.8","27.657","6.232","120.764","27.211","295.379","66.557"
"Lodging Managers","0.03","319.96","64.422","20.135","83.417","26.071","172.12","53.794"
"Chefs and Head Cooks","0.044","462.82","53.942","11.655","92.266","19.936","316.613","68.41"
"Data Scientists and Mathematical Science Occupations, All Other","0.024","250.3","126.572","50.568","19.518","7.798","104.21","41.634"
"Life, Physical, and Social Science Technicians, All Other","0.024","257.65","109.346","42.44","36.052","13.993","112.253","43.568"
"Molders, Shapers, and Casters, Except Metal and Plastic","0.017","180.87","140.945","77.926","3.147","1.74","36.779","20.334"
"Sawing Machine Setters, Operators, and Tenders, Wood","0.017","184.43","134.734","73.054","8.758","4.749","40.937","22.197"
"Concierges","0.022","232.24","102.883","44.3","40.211","17.314","89.146","38.385"
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","0.017","182.8","141.607","77.465","0","0","41.193","22.535"
"Environmental Engineers","0.034","361.99","3.2","0.884","134.662","37.201","224.128","61.916"
"Mental Health and Substance Abuse Social Workers","0.03","318.76","0","0","137.703","43.2","181.057","56.8"
"Tree Trimmers and Pruners","0.017","183.55","89.345","48.676","47.506","25.882","46.699","25.442"
"Education and Childcare Administrators, Preschool and Daycare","0.032","337.44","37.338","11.065","96.977","28.739","203.125","60.196"
"Dietitians and Nutritionists","0.041","436.71","7.674","1.757","125.986","28.849","303.05","69.394"
"Nurse Anesthetists","0.04","418.09","64.258","15.369","68.917","16.484","284.915","68.147"
"Gambling Service Workers, All Other","0.016","163.53","118.108","72.224","14.74","9.014","30.681","18.762"
"Environmental Science and Protection Technicians, Including Health","0.018","192.08","82.918","43.168","49.883","25.97","59.279","30.862"
"Food Processing Workers, All Other","0.015","159.08","132.621","83.368","0","0","26.459","16.632"
"Crane and Tower Operators","0.028","299.44","58.594","19.568","73.243","24.46","167.603","55.972"
"Credit Authorizers, Checkers, and Clerks","0.014","146.95","131.334","89.373","0","0","15.616","10.627"
"Cutting and Slicing Machine Setters, Operators, and Tenders","0.017","176.35","122.669","69.56","8.092","4.589","45.588","25.851"
"Occupational Health and Safety Technicians","0.027","289.02","54.388","18.818","75.061","25.971","159.571","55.211"
"Transportation Inspectors","0.018","186.67","117.32","62.849","10.69","5.727","58.66","31.425"
"Aerospace Engineering and Operations Technologists and Technicians","0.019","202.31","68.142","33.682","58.998","29.162","75.17","37.156"
"Broadcast Technicians","0.017","180.44","89.347","49.516","37.242","20.64","53.851","29.845"
"Machine Feeders and Offbearers","0.016","166.34","115.368","69.357","10.354","6.224","40.618","24.419"
"Labor Relations Specialists","0.027","280.38","7.541","2.69","117.897","42.049","154.942","55.261"
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","0.015","162.97","124.456","76.367","0.917","0.563","37.597","23.07"
"Materials Engineers","0.032","339.79","9.533","2.805","114.693","33.754","215.565","63.441"
"Optometrists","0.027","287.13","35.092","12.222","86.745","30.211","165.293","57.567"
"Ophthalmic Laboratory Technicians","0.015","157.91","121.662","77.045","0","0","36.248","22.955"
"Property Appraisers and Assessors","0.015","156.25","38.602","24.705","81.542","52.187","36.106","23.108"
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","0.016","168.75","34.373","20.369","84.042","49.803","50.335","29.828"
"Recreation and Fitness Studies Teachers, Postsecondary","0.018","192.9","14.346","7.437","104.011","53.92","74.543","38.644"
"Tile and Stone Setters","0.016","171.8","69.142","40.245","47.558","27.682","55.1","32.072"
"Clergy","0.031","327.83","0","0","116.214","35.449","211.616","64.551"
"Psychiatric Technicians","0.029","304.38","31.193","10.248","82.994","27.266","190.194","62.486"
"Electro-Mechanical and Mechatronics Technologists and Technicians","0.018","187.11","96.358","51.498","17.798","9.512","72.954","38.99"
"Social Sciences Teachers, Postsecondary, All Other","0.016","173.38","13.484","7.777","99.726","57.519","60.17","34.704"
"Food Cooking Machine Operators and Tenders","0.014","146.21","106.782","73.033","5.835","3.991","33.594","22.976"
"Commercial and Industrial Designers","0.019","199.79","6.512","3.259","104.891","52.501","88.386","44.24"
"Firefighters","0.02","208.07","18.757","9.015","91.489","43.97","97.824","47.015"
"Morticians, Undertakers, and Funeral Arrangers","0.022","228.08","14.634","6.416","95.372","41.815","118.074","51.769"
"Maintenance Workers, Machinery","0.021","219.1","98.252","44.844","11.521","5.258","109.326","49.898"
"Foreign Language and Literature Teachers, Postsecondary","0.016","173.38","19.421","11.201","89.164","51.427","64.795","37.372"
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","0.014","151.75","107.541","70.867","0","0","44.209","29.133"
"Print Binding and Finishing Workers","0.013","133.94","104.811","78.252","1.223","0.913","27.906","20.835"
"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other","0.023","239.61","37.896","15.816","66.082","27.579","135.632","56.605"
"Health Education Specialists","0.021","218.75","21.39","9.778","82.41","37.673","114.95","52.548"
"Philosophy and Religion Teachers, Postsecondary","0.015","161.17","14.604","9.061","88.273","54.77","58.293","36.169"
"Riggers","0.018","186.62","92.664","49.654","10.083","5.403","83.873","44.943"
"Motor Vehicle Operators, All Other","0.016","165.36","97.113","58.728","4.61","2.788","63.638","38.484"
"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.013","140.11","101.261","72.272","0","0","38.849","27.728"
"Chemistry Teachers, Postsecondary","0.016","166.03","11.525","6.941","88.805","53.487","65.7","39.571"
"Farmworkers, Farm, Ranch, and Aquacultural Animals","0.015","153.7","59.835","38.93","40.208","26.16","53.657","34.91"
"Paving, Surfacing, and Tamping Equipment Operators","0.019","199.62","89.295","44.732","10.198","5.109","100.127","50.159"
"Natural Sciences Managers","0.026","274.18","0","0","98.686","35.993","175.494","64.007"
"Legal Support Workers, All Other","0.014","148.42","77.893","52.482","19.509","13.144","51.018","34.374"
"Community and Social Service Specialists, All Other","0.021","217.77","19.047","8.746","77.45","35.565","121.274","55.689"
"Insurance Appraisers, Auto Damage","0.011","112.05","96.465","86.091","0","0","15.585","13.909"
"Education Administrators, All Other","0.018","194.66","1.85","0.95","94.332","48.46","98.479","50.59"
"Millwrights","0.022","228.44","75.892","33.222","20.134","8.814","132.414","57.964"
"Baggage Porters and Bellhops","0.013","139.07","39.859","28.661","55.517","39.921","43.694","31.418"
"Word Processors and Typists","0.01","103.86","89.668","86.336","4.617","4.446","9.574","9.219"
"Criminal Justice and Law Enforcement Teachers, Postsecondary","0.013","140.42","14.042","10","79.314","56.483","47.064","33.517"
"Gas Plant Operators","0.017","180.63","78.566","43.495","14.681","8.128","87.383","48.377"
"Real Estate Brokers","0.018","184.57","29.284","15.866","63.934","34.639","91.353","49.495"
"Career/Technical Education Teachers, Middle School","0.018","189.27","10.73","5.669","82.433","43.553","96.107","50.778"
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","0.012","124.8","86.571","69.368","6.398","5.127","31.83","25.505"
"Grinding and Polishing Workers, Hand","0.012","122.75","88.426","72.037","4.23","3.446","30.094","24.516"
"Magnetic Resonance Imaging Technologists","0.019","202.36","45.842","22.654","46.464","22.961","110.054","54.385"
"Biochemists and Biophysicists","0.022","231.08","10.465","4.529","81.659","35.338","138.956","60.133"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","0.014","142.52","66.678","46.785","24.041","16.868","51.801","36.347"
"Film and Video Editors","0.02","212.32","9.827","4.628","80.179","37.763","122.314","57.608"
"Medical Equipment Repairers","0.016","171.46","39.297","22.919","50.435","29.415","81.728","47.666"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","0.017","183.3","52.071","28.407","37.626","20.527","93.604","51.066"
"Outdoor Power Equipment and Other Small Engine Mechanics","0.016","167.59","48.869","29.16","40.409","24.112","78.312","46.728"
"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","0.013","140.64","66.067","46.976","23.048","16.388","51.525","36.636"
"Pump Operators, Except Wellhead Pumpers","0.013","136.16","88.565","65.045","0","0","47.595","34.955"
"Financial Clerks, All Other","0.009","97.13","86.904","89.471","0.882","0.909","9.344","9.62"
"Radiation Therapists","0.018","192.56","62.528","32.472","24.278","12.608","105.755","54.92"
"Landscape Architects","0.015","152.93","0","0","86.371","56.478","66.559","43.522"
"Fence Erectors","0.013","138.61","54.956","39.648","31.375","22.635","52.279","37.717"
"Plasterers and Stucco Masons","0.013","139.11","58.396","41.978","26.971","19.388","53.744","38.634"
"Law Teachers, Postsecondary","0.012","122.07","8.536","6.993","76.391","62.58","37.143","30.428"
"Crematory Operators and Personal Care and Service Workers, All Other","0.021","226.21","38.637","17.08","45.968","20.321","141.605","62.599"
"Coin, Vending, and Amusement Machine Servicers and Repairers","0.01","109.09","80.234","73.548","4.053","3.716","24.803","22.736"
"Anesthesiologists","0.024","252.35","14.713","5.83","69.553","27.562","168.085","66.608"
"Gambling and Sports Book Writers and Runners","0.01","102.26","83.339","81.497","0.437","0.427","18.485","18.076"
"Helpers--Extraction Workers","0.013","139.49","74.628","53.5","8.537","6.12","56.325","40.379"
"Tailors, Dressmakers, and Custom Sewers","0.01","103.69","11.048","10.655","69.603","67.126","23.039","22.219"
"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters","0.014","150.49","64.051","42.561","16.191","10.759","70.249","46.68"
"Physics Teachers, Postsecondary","0.012","128.21","8.328","6.496","71.605","55.85","48.276","37.654"
"Community Health Workers","0.017","180.5","15.738","8.719","64.098","35.512","100.663","55.769"
"Radio, Cellular, and Tower Equipment Installers and Repairers","0.014","142.45","25.769","18.09","53.244","37.377","63.437","44.533"
"Captains, Mates, and Pilots of Water Vessels","0.012","128.64","76.083","59.144","1.92","1.493","50.637","39.364"
"Tour and Travel Guides","0.014","142.32","30.977","21.766","46.48","32.659","64.863","45.576"
"Commercial Pilots","0.012","126.08","52.183","41.389","23.991","19.029","49.906","39.583"
"Graders and Sorters, Agricultural Products","0.008","88.05","75.527","85.777","0","0","12.523","14.223"
"Sociology Teachers, Postsecondary","0.011","114.77","8.926","7.777","66.014","57.519","39.83","34.704"
"Agricultural and Food Science Technicians","0.013","140.44","37.352","26.596","36.648","26.095","66.441","47.309"
"Chiropractors","0.02","214.52","24.794","11.558","48.627","22.668","141.099","65.774"
"Camera Operators, Television, Video, and Film","0.015","161.65","9.926","6.14","63.32","39.171","88.404","54.689"
"Rotary Drill Operators, Oil and Gas","0.012","130.6","58.095","44.483","14.921","11.425","57.585","44.092"
"Advertising and Promotions Managers","0.013","134.85","0","0","72.824","54.004","62.026","45.996"
"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","0.01","104.63","70.294","67.184","2.477","2.367","31.859","30.449"
"Meter Readers, Utilities","0.01","101.9","69.958","68.654","2.338","2.294","29.604","29.052"
"Locksmiths and Safe Repairers","0.011","111.72","57.566","51.527","14.364","12.857","39.79","35.616"
"Water and Wastewater Treatment Plant and System Operators","0.018","192.89","35.211","18.255","35.38","18.342","122.299","63.404"
"Pediatricians, General","0.021","220.94","0","0","70.197","31.772","150.743","68.228"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","0.01","109.81","70.114","63.85","0","0","39.696","36.15"
"First-Line Supervisors of Police and Detectives","0.015","158.19","30.071","19.009","39.486","24.961","88.634","56.03"
"Public Safety Telecommunicators","0.01","102.36","57.479","56.154","11.335","11.074","33.546","32.773"
"Training and Development Managers","0.014","152","0","0","68.787","45.255","83.213","54.745"
"Power Plant Operators","0.015","162.2","55.278","34.08","13.494","8.319","93.428","57.601"
"Derrick Operators, Oil and Gas","0.009","99.03","52.884","53.402","14.729","14.873","31.418","31.726"
"Engine and Other Machine Assemblers","0.009","99.12","51.095","51.549","15.42","15.557","32.605","32.894"
"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","0.008","82.97","64.885","78.203","1.084","1.306","17.001","20.491"
"Stationary Engineers and Boiler Operators","0.012","130.03","58.114","44.693","7.757","5.966","64.158","49.341"
"Physical Scientists, All Other","0.01","109.62","32.095","29.278","32.763","29.888","44.762","40.834"
"Elevator and Escalator Installers and Repairers","0.018","186.19","34.943","18.767","29.793","16.001","121.455","65.232"
"Audiovisual Equipment Installers and Repairers","0.011","114.7","22.178","19.336","42.452","37.012","50.069","43.652"
"Dental Laboratory Technicians","0.009","93.93","33.104","35.244","30.755","32.742","30.071","32.014"
"Rehabilitation Counselors","0.013","137.16","13.301","9.697","50.316","36.684","73.543","53.618"
"Tool and Die Makers","0.008","88.27","48.138","54.535","15.232","17.256","24.9","28.209"
"Computer Numerically Controlled Tool Programmers","0.008","88.19","55.844","63.322","6.933","7.861","25.413","28.817"
"Jewelers and Precious Stone and Metal Workers","0.008","89.53","21.22","23.701","41.016","45.813","27.294","30.486"
"Agricultural Sciences Teachers, Postsecondary","0.009","100.12","4.369","4.364","57.446","57.377","38.305","38.259"
"Economics Teachers, Postsecondary","0.01","105","6.286","5.987","55.134","52.509","43.58","41.505"
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","0.009","93.12","60.852","65.348","0","0","32.268","34.652"
"Computer and Information Research Scientists","0.018","187.33","0","0","60.694","32.399","126.636","67.601"
"Shampooers","0.014","148.21","12.454","8.403","48.237","32.546","87.519","59.05"
"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","0.009","100.12","9.266","9.254","50.897","50.836","39.957","39.909"
"Eligibility Interviewers, Government Programs","0.008","89.3","54.169","60.659","5.014","5.615","30.117","33.726"
"Media and Communication Workers, All Other","0.011","111.04","13.043","11.746","44.465","40.044","53.532","48.21"
"Prepress Technicians and Workers","0.007","73.17","50.451","68.951","5.61","7.667","17.109","23.382"
"Wellhead Pumpers","0.011","112.18","36.606","32.631","18.79","16.75","56.784","50.619"
"Musicians and Singers","0.021","220.57","0","0","55.074","24.969","165.496","75.031"
"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","0.008","80.48","51.265","63.699","3.543","4.402","25.672","31.899"
"Counselors, All Other","0.011","117.63","11.407","9.697","43.151","36.684","63.071","53.618"
"Miscellaneous Construction and Related Workers","0.01","105.62","29.082","27.534","25.262","23.918","51.276","48.547"
"Obstetricians and Gynecologists","0.014","151.92","11.839","7.793","42.141","27.739","97.94","64.468"
"Social Science Research Assistants","0.01","103.65","32.63","31.481","20.758","20.027","50.262","48.492"
"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","0.006","65.06","49.978","76.818","2.397","3.684","12.685","19.498"
"Psychiatrists","0.012","124.85","0","0","52.104","41.734","72.746","58.266"
"Athletic Trainers","0.013","140.47","8.107","5.772","43.388","30.887","88.975","63.341"
"Septic Tank Servicers and Sewer Pipe Cleaners","0.007","73.88","28.311","38.32","22.392","30.308","23.177","31.372"
"Recreational Therapists","0.012","126","10.952","8.692","39.501","31.35","75.547","59.958"
"Actuaries","0.006","63.08","17.113","27.13","32.555","51.609","13.411","21.261"
"Architecture Teachers, Postsecondary","0.007","70.8","4.27","6.031","45.379","64.095","21.151","29.874"
"Agents and Business Managers of Artists, Performers, and Athletes","0.008","80.91","15.017","18.56","34.009","42.033","31.885","39.408"
"Drafters, All Other","0.009","92.68","3.025","3.264","45.747","49.36","43.908","47.376"
"Environmental Engineering Technologists and Technicians","0.007","75.93","35.651","46.953","11.932","15.715","28.347","37.332"
"Bioengineers and Biomedical Engineers","0.009","98.61","7.449","7.554","39.276","39.83","51.885","52.616"
"Mechanical Door Repairers","0.008","89.52","33.735","37.684","12.954","14.47","42.831","47.846"
"Aircraft Service Attendants and Transportation Workers, All Other","0.007","74.81","46.298","61.888","0","0","28.512","38.112"
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","0.008","83.57","29.204","34.946","16.377","19.596","37.989","45.458"
"Social Work Teachers, Postsecondary","0.007","69.59","2.287","3.286","42.935","61.697","24.368","35.017"
"Desktop Publishers","0.006","59.58","27.628","46.371","17.125","28.742","14.827","24.887"
"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders","0.006","67.4","44.402","65.878","0","0","22.998","34.122"
"Special Education Teachers, All Other","0.017","177.04","0.663","0.375","43.47","24.554","132.907","75.072"
"Sailors and Marine Oilers","0.007","79.01","36.157","45.763","7.098","8.984","35.755","45.253"
"Animal Trainers","0.012","127.57","4.855","3.806","38.314","30.034","84.4","66.16"
"Economists","0.009","97.79","1.171","1.197","41.769","42.713","54.85","56.089"
"Dietetic Technicians","0.013","139.49","2.113","1.515","40.433","28.987","96.943","69.498"
"Compensation and Benefits Managers","0.009","95.32","2.844","2.984","39.644","41.591","52.832","55.426"
"Physicists","0.008","82.54","12.281","14.879","29.974","36.315","40.285","48.807"
"Recreational Vehicle Service Technicians","0.007","72.93","23.744","32.557","18.059","24.762","31.127","42.681"
"Biological Scientists, All Other","0.01","109.49","13.876","12.673","27.605","25.212","68.009","62.115"
"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","0.006","68.38","4.641","6.788","36.113","52.812","27.625","40.4"
"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.005","52.41","34.491","65.811","5.943","11.34","11.975","22.849"
"Farm Equipment Mechanics and Service Technicians","0.007","70.8","27.607","38.993","11.499","16.242","31.694","44.766"
