"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Title Examiners, Abstractors, and Searchers","0.024","36.8","29.439","79.997","0.348","0.946","7.013","19.057"
"Architectural and Engineering Managers","0.055","86.04","0","0","29.473","34.255","56.567","65.745"
"Crane and Tower Operators","0.036","55.77","13.591","24.37","15.529","27.845","26.65","47.786"
"Drywall and Ceiling Tile Installers","0.028","43.99","25.841","58.743","3.025","6.876","15.124","34.381"
"Eligibility Interviewers, Government Programs","0.028","43.53","26.389","60.623","2.441","5.608","14.7","33.769"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","0.036","56.42","16.614","29.448","12.177","21.584","27.628","48.969"
"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","0.027","42.07","27.76","65.986","0.855","2.031","13.455","31.983"
"Medical Equipment Repairers","0.035","54.77","12.449","22.729","15.921","29.069","26.4","48.201"
"Parking Attendants","0.026","40.12","25.576","63.748","2.25","5.608","12.294","30.644"
"Private Detectives and Investigators","0.026","40.91","12.839","31.384","14.783","36.136","13.288","32.48"
"Educational, Guidance, and Career Counselors and Advisors","0.034","52.8","3.778","7.156","23.683","44.854","25.339","47.99"
"Industrial Engineering Technologists and Technicians","0.029","45.81","9.28","20.258","18.076","39.458","18.454","40.284"
"Logisticians","0.042","66.05","4.2","6.359","23.044","34.888","38.806","58.753"
"Hotel, Motel, and Resort Desk Clerks","0.023","35.48","26.939","75.928","0.171","0.483","8.369","23.589"
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","0.022","34.44","26.301","76.367","0.194","0.563","7.945","23.07"
"Graphic Designers","0.029","45.95","0","0","26.408","57.471","19.542","42.529"
"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","0.026","39.96","18.972","47.478","6.687","16.733","14.301","35.789"
"Dietetic Technicians","0.054","83.85","1.27","1.515","24.305","28.987","58.274","69.498"
"Roofers","0.029","45.62","4.539","9.95","20.964","45.954","20.117","44.096"
"Chefs and Head Cooks","0.052","80.67","9.387","11.636","16.026","19.867","55.257","68.497"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","0.032","50.29","8.551","17.003","16.803","33.412","24.936","49.585"
"Pediatricians, General","0.051","79.67","0","0","25.313","31.772","54.357","68.228"
"Electronics Engineers, Except Computer","0.03","47.02","4.876","10.37","19.79","42.089","22.354","47.541"
"Cutting and Slicing Machine Setters, Operators, and Tenders","0.021","32.91","23.102","70.197","1.538","4.673","8.27","25.13"
"Mail Clerks and Mail Machine Operators, Except Postal Service","0.018","28.88","23.407","81.051","1.114","3.859","4.358","15.091"
"Molders, Shapers, and Casters, Except Metal and Plastic","0.019","30.34","23.757","78.302","0.547","1.803","6.036","19.895"
"Pump Operators, Except Wellhead Pumpers","0.022","34.75","23.968","68.972","0","0","10.782","31.028"
"Computer Network Architects","0.031","47.81","3.113","6.511","20.778","43.46","23.919","50.029"
"Office Machine Operators, Except Computer","0.018","28.62","23.8","83.16","0","0","4.82","16.84"
"Purchasing Managers","0.024","36.81","16.329","44.359","7.382","20.055","13.099","35.586"
"Rehabilitation Counselors","0.033","50.84","4.93","9.697","18.65","36.684","27.26","53.618"
"Travel Agents","0.021","32.11","21.484","66.907","1.924","5.991","8.702","27.101"
"Meter Readers, Utilities","0.023","36.29","22.694","62.534","0.566","1.559","13.031","35.907"
"Miscellaneous First-Line Supervisors, Protective Service Workers","0.028","43.49","2.141","4.923","20.976","48.232","20.373","46.846"
"Compensation, Benefits, and Job Analysis Specialists","0.021","32.2","3.995","12.407","19.031","59.102","9.174","28.492"
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","0.038","58.7","12.975","22.104","9.78","16.661","35.945","61.235"
"Nuclear Medicine Technologists","0.037","58.33","13.728","23.535","8.874","15.213","35.728","61.251"
"Community Health Workers","0.033","50.87","4.435","8.719","18.065","35.512","28.37","55.769"
"Police and Sheriff's Patrol Officers","0.025","39.22","12.376","31.554","9.728","24.804","17.116","43.642"
"Medical Scientists, Except Epidemiologists","0.048","75.27","0","0","21.777","28.932","53.493","71.068"
"Database Administrators and Architects","0.03","46.11","11.666","25.3","10.099","21.902","24.345","52.798"
"Concierges","0.022","33.57","15.201","45.281","6.251","18.621","12.118","36.098"
"Exercise Trainers and Group Fitness Instructors","0.026","40.17","0.424","1.055","20.962","52.182","18.784","46.762"
"Interpreters and Translators","0.026","40.37","0","0","21.331","52.838","19.039","47.162"
"Transportation, Storage, and Distribution Managers","0.035","54.47","4.278","7.854","16.949","31.116","33.243","61.03"
"Personal Financial Advisors","0.017","25.84","14.471","56.003","6.629","25.653","4.74","18.344"
"Riggers","0.023","35.27","18.729","53.101","2.149","6.094","14.392","40.806"
"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.018","28.74","20.8","72.372","0","0","7.94","27.628"
"Brokerage Clerks","0.016","25.27","17.669","69.919","2.985","11.813","4.616","18.267"
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","0.018","28.7","20.241","70.528","0","0","8.459","29.472"
"Mechanical Drafters","0.022","34.53","2.319","6.716","17.901","51.841","14.31","41.442"
"Self-Enrichment Teachers","0.019","29.41","1.748","5.945","18.451","62.738","9.21","31.317"
"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters","0.021","33.3","15.436","46.355","4.341","13.038","13.522","40.607"
"Tile and Stone Setters","0.017","26.72","11.408","42.696","8.248","30.867","7.064","26.437"
"Power Distributors and Dispatchers","0.026","40.41","18.498","45.775","1.055","2.611","20.857","51.614"
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","0.018","27.84","5.671","20.369","13.865","49.803","8.304","29.828"
"Web Developers and Digital Interface Designers","0.019","28.92","4.782","16.537","14.641","50.626","9.496","32.837"
"Operations Research Analysts","0.021","32.48","7.435","22.891","11.802","36.335","13.243","40.774"
"Recreational Therapists","0.03","47.25","4.107","8.692","14.813","31.35","28.33","59.958"
"Prepress Technicians and Workers","0.016","24.57","16.941","68.951","1.884","7.667","5.745","23.382"
"Fundraisers","0.024","37.92","7.11","18.751","11.71","30.882","19.099","50.367"
"Correctional Officers and Jailers","0.021","32.56","10.993","33.761","7.651","23.499","13.916","42.74"
"Advertising Sales Agents","0.018","27.83","4.152","14.921","14.34","51.526","9.338","33.553"
"Tree Trimmers and Pruners","0.016","24.8","11.987","48.336","6.35","25.605","6.463","26.059"
"Insulation Workers, Floor, Ceiling, and Wall","0.017","26.27","17.961","68.371","0.363","1.38","7.946","30.249"
"Telecommunications Line Installers and Repairers","0.022","34.19","4.209","12.311","14.006","40.966","15.975","46.723"
"Boilermakers","0.019","30.26","15.721","51.954","2.44","8.063","12.099","39.983"
"Obstetricians and Gynecologists","0.033","50.81","3.96","7.793","14.094","27.739","32.756","64.468"
"Psychiatrists","0.028","43.21","0","0","18.033","41.734","25.177","58.266"
"Graders and Sorters, Agricultural Products","0.013","20.93","17.953","85.777","0","0","2.977","14.223"
"Public Relations and Fundraising Managers","0.023","35.55","0","0","17.933","50.444","17.617","49.556"
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","0.015","23.78","16.62","69.893","1.235","5.192","5.925","24.915"
"Food Processing Workers, All Other","0.014","21.27","17.732","83.368","0","0","3.538","16.632"
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","0.017","27.29","17.717","64.92","0","0","9.573","35.08"
"Sales Engineers","0.017","26.11","4.179","16.005","13.425","51.417","8.506","32.579"
"Reinforcing Iron and Rebar Workers","0.015","22.69","13.355","58.859","3.871","17.062","5.464","24.079"
"Jewelers and Precious Stone and Metal Workers","0.016","24.7","5.856","23.71","11.339","45.907","7.505","30.383"
"Real Estate Sales Agents","0.018","27.79","3.083","11.095","13.419","48.287","11.288","40.618"
"Community and Social Service Specialists, All Other","0.024","36.9","3.219","8.724","13.107","35.52","20.574","55.756"
"Geoscientists, Except Hydrologists and Geographers","0.02","31.59","7.599","24.056","8.707","27.563","15.284","48.382"
"Health Specialties Teachers, Postsecondary","0.018","28.01","1.564","5.585","14.515","51.819","11.931","42.596"
"Civil Engineering Technologists and Technicians","0.015","23.71","6.499","27.41","9.358","39.47","7.853","33.119"
"Legal Secretaries and Administrative Assistants","0.013","20.67","15.088","72.993","0.768","3.716","4.814","23.291"
"Computer Numerically Controlled Tool Programmers","0.014","22.03","13.95","63.322","1.732","7.861","6.348","28.817"
"Credit Authorizers, Checkers, and Clerks","0.011","17.39","15.542","89.373","0","0","1.848","10.627"
"Pipelayers","0.017","25.86","11.151","43.119","4.236","16.381","10.473","40.5"
"Life, Physical, and Social Science Technicians, All Other","0.018","28.6","11.372","39.764","3.639","12.726","13.588","47.511"
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","0.012","19.33","14.966","77.421","0","0","4.364","22.579"
"Surveyors","0.015","23.32","10.294","44.142","4.665","20.004","8.361","35.855"
"Brickmasons and Blockmasons","0.015","22.88","9.776","42.728","5.109","22.329","7.995","34.944"
"Public Safety Telecommunicators","0.014","22.16","12.43","56.091","2.45","11.058","7.28","32.852"
"Bus Drivers, Transit and Intercity","0.013","20.08","14.666","73.039","0.05","0.251","5.363","26.709"
"Statisticians","0.012","18.71","6.149","32.866","8.513","45.502","4.047","21.632"
"Construction and Building Inspectors","0.025","38.97","5.967","15.312","8.631","22.147","24.372","62.541"
"Engineers, All Other","0.023","36.68","0.631","1.721","13.798","37.618","22.25","60.66"
"Insulation Workers, Mechanical","0.016","25.17","12.549","49.858","1.794","7.129","10.826","43.013"
"Architects, Except Landscape and Naval","0.018","27.52","1.731","6.291","12.575","45.695","13.214","48.014"
"Coin, Vending, and Amusement Machine Servicers and Repairers","0.012","17.96","13.387","74.538","0.705","3.925","3.868","21.537"
"Lodging Managers","0.019","30.09","6.058","20.135","7.845","26.071","16.187","53.794"
"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","0.011","17.37","13.584","78.203","0.227","1.306","3.559","20.491"
"Tailors, Dressmakers, and Custom Sewers","0.011","17.58","1.881","10.697","11.909","67.744","3.79","21.558"
"Millwrights","0.018","28.33","10.637","37.548","3.015","10.643","14.677","51.809"
"Engine and Other Machine Assemblers","0.013","20.07","10.346","51.549","3.122","15.557","6.602","32.894"
"Chief Executives","0.025","39.07","0","0","13.396","34.288","25.674","65.712"
"Helpers--Electricians","0.014","22.26","6.242","28.04","6.819","30.633","9.199","41.327"
"Shoe and Leather Workers and Repairers","0.01","16.36","12.885","78.759","0.131","0.801","3.344","20.44"
"Baggage Porters and Bellhops","0.012","18.64","5.351","28.705","7.463","40.039","5.826","31.256"
"Mechanical Engineering Technologists and Technicians","0.014","21.41","8.051","37.605","4.259","19.895","9.099","42.501"
"Instructional Coordinators","0.013","20.85","0","0","12.304","59.014","8.546","40.986"
"Furniture Finishers","0.01","16.37","6.868","41.958","5.359","32.734","4.143","25.308"
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","0.014","22.34","7.807","34.946","4.378","19.596","10.155","45.458"
"Credit Analysts","0.01","14.92","4.521","30.301","7.391","49.537","3.008","20.163"
"Outdoor Power Equipment and Other Small Engine Mechanics","0.013","20.02","6.248","31.207","5.38","26.875","8.392","41.918"
"Insurance Underwriters","0.009","14.16","7.709","54.443","3.846","27.158","2.605","18.399"
"Chemists","0.013","19.54","4.524","23.154","6.811","34.855","8.205","41.991"
"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","0.011","16.5","0.97","5.876","10.09","61.153","5.44","32.971"
"Grinding and Polishing Workers, Hand","0.009","14.64","10.546","72.037","0.505","3.446","3.589","24.516"
"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","0.009","13.58","10.432","76.818","0.5","3.684","2.648","19.498"
"Tax Preparers","0.008","12.45","8.885","71.364","1.905","15.298","1.661","13.338"
"Environmental Science and Protection Technicians, Including Health","0.01","15.71","6.674","42.484","3.923","24.973","5.113","32.543"
"Cargo and Freight Agents","0.009","13.62","10.494","77.045","0.073","0.534","3.054","22.421"
"Occupational Health and Safety Technicians","0.015","23.96","4.475","18.677","6.075","25.354","13.41","55.969"
"Meeting, Convention, and Event Planners","0.015","22.68","2.282","10.06","8.197","36.141","12.202","53.799"
"Paving, Surfacing, and Tamping Equipment Operators","0.013","19.79","9.142","46.195","1.054","5.328","9.594","48.477"
"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","0.012","19.02","0","0","9.972","52.427","9.048","47.573"
"Electrical and Electronics Drafters","0.011","17.74","2.067","11.652","7.831","44.141","7.842","44.207"
"Social Workers, All Other","0.013","20.02","2.169","10.833","7.704","38.483","10.147","50.685"
"Broadcast Technicians","0.009","13.83","6.858","49.585","2.878","20.809","4.094","29.605"
"Property, Real Estate, and Community Association Managers","0.013","19.96","4.127","20.675","5.45","27.307","10.383","52.018"
"Chemical Engineers","0.022","34.7","0","0","9.513","27.414","25.187","72.586"
"Upholsterers","0.008","12.63","3.273","25.913","6.111","48.388","3.246","25.699"
"Interior Designers","0.011","17.84","0","0","9.293","52.089","8.547","47.911"
"Firefighters","0.011","17.53","1.58","9.015","7.708","43.97","8.242","47.015"
"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders","0.009","14.07","9.269","65.878","0","0","4.801","34.122"
"Technical Writers","0.008","12.75","5.71","44.788","3.507","27.506","3.533","27.707"
"Exercise Physiologists","0.013","20.39","0.138","0.675","9.072","44.492","11.18","54.833"
"Medical Appliance Technicians","0.009","13.66","0.426","3.117","8.754","64.082","4.481","32.801"
"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","0.008","13.22","8.555","64.711","0.6","4.541","4.065","30.749"
"Financial Clerks, All Other","0.006","10.02","8.978","89.603","0.091","0.91","0.951","9.488"
"Etchers and Engravers","0.007","11.59","8.451","72.916","0.521","4.496","2.618","22.589"
"Railroad Conductors and Yardmasters","0.01","15","8.564","57.097","0.344","2.293","6.092","40.61"
"Wind Turbine Service Technicians","0.023","36.42","0.406","1.116","8.479","23.282","27.534","75.602"
"Marriage and Family Therapists","0.012","18.39","1.519","8.259","7.343","39.929","9.528","51.812"
"Septic Tank Servicers and Sewer Pipe Cleaners","0.008","12.62","4.836","38.32","3.825","30.308","3.959","31.372"
"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.007","10.97","7.219","65.811","1.244","11.34","2.507","22.849"
"Locksmiths and Safe Repairers","0.008","12.42","6.555","52.777","1.801","14.502","4.064","32.721"
"Farm Equipment Mechanics and Service Technicians","0.01","14.86","5.794","38.993","2.414","16.242","6.652","44.766"
"Skincare Specialists","0.013","20.51","1.334","6.505","6.856","33.429","12.32","60.067"
"Commercial Pilots","0.009","13.51","5.573","41.249","2.558","18.932","5.38","39.82"
"Aerospace Engineers","0.013","19.59","0.805","4.112","7.302","37.272","11.483","58.616"
"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other","0.015","23.38","1.49","6.374","6.587","28.175","15.302","65.451"
"Recreational Vehicle Service Technicians","0.009","13.87","4.516","32.557","3.434","24.762","5.92","42.681"
"Audiovisual Equipment Installers and Repairers","0.008","13.04","2.643","20.266","5.276","40.46","5.121","39.273"
"Amusement and Recreation Attendants","0.008","12.21","7.133","58.423","0.757","6.2","4.32","35.377"
"Tutors and Teachers and Instructors, All Other","0.007","11.62","0.697","6.003","7.15","61.533","3.772","32.465"
"Kindergarten Teachers, Except Special Education","0.015","24.01","0","0","7.696","32.054","16.314","67.946"
"Electro-Mechanical and Mechatronics Technologists and Technicians","0.008","12.74","6.48","50.861","1.205","9.459","5.055","39.68"
"Budget Analysts","0.006","9.08","1.505","16.58","6.168","67.933","1.406","15.487"
"Producers and Directors","0.009","14.53","0","0","7.537","51.873","6.993","48.127"
"Plasterers and Stucco Masons","0.008","12.13","5.125","42.248","2.372","19.554","4.633","38.198"
"School Bus Monitors and Protective Service Workers, All Other","0.009","14.13","5.666","40.101","1.77","12.524","6.694","47.375"
"Audio and Video Technicians","0.008","13.18","2.86","21.697","4.562","34.612","5.759","43.692"
"Orthodontists","0.014","21.21","1.221","5.755","6.172","29.098","13.818","65.146"
"Conveyor Operators and Tenders","0.007","10.59","7.06","66.671","0.258","2.436","3.272","30.893"
"Athletic Trainers","0.013","19.83","1.145","5.772","6.125","30.887","12.561","63.341"
"Substitute Teachers, Short-Term","0.008","12.02","1.744","14.509","5.437","45.229","4.84","40.262"
"Aerospace Engineering and Operations Technologists and Technicians","0.007","11.13","3.754","33.724","3.267","29.354","4.109","36.921"
"Natural Sciences Managers","0.014","21.39","0","0","6.96","32.54","14.43","67.46"
"Word Processors and Typists","0.005","7.59","6.553","86.336","0.337","4.446","0.7","9.219"
"Crossing Guards and Flaggers","0.007","10.42","4.349","41.733","2.479","23.788","3.593","34.479"
"Financial Examiners","0.006","9.77","0","0","6.813","69.734","2.957","30.266"
"Telephone Operators","0.005","8.27","6.217","75.172","0.421","5.09","1.632","19.738"
"Occupational Therapy Aides","0.011","17.42","0.271","1.555","6.2","35.589","10.95","62.856"
"Editors","0.008","11.73","3.163","26.965","3.27","27.881","5.297","45.154"
"Fence Erectors","0.007","10.23","4.056","39.648","2.316","22.635","3.858","37.717"
"Audiologists","0.01","14.86","1.738","11.698","4.563","30.708","8.558","57.594"
"Computer Hardware Engineers","0.007","10.78","2.078","19.277","4.082","37.863","4.62","42.86"
"Motorcycle Mechanics","0.008","12.39","2.812","22.692","3.298","26.615","6.281","50.693"
"Floral Designers","0.007","10.35","1.846","17.834","4.223","40.8","4.281","41.367"
"Coil Winders, Tapers, and Finishers","0.005","7.57","6.027","79.621","0","0","1.543","20.379"
"Aircraft Service Attendants and Transportation Workers, All Other","0.006","9.04","5.828","64.464","0","0","3.212","35.536"
"Metal-Refining Furnace Operators and Tenders","0.005","8.47","5.777","68.21","0.026","0.31","2.666","31.48"
"Rail Car Repairers","0.007","11.15","5.237","46.97","0.555","4.977","5.358","48.053"
"Environmental Scientists and Specialists, Including Health","0.009","14.69","1.59","10.825","3.952","26.902","9.148","62.272"
"Elevator and Escalator Installers and Repairers","0.01","15.91","2.986","18.767","2.546","16.001","10.378","65.232"
"Plant and System Operators, All Other","0.006","9.4","4.708","50.084","0.731","7.78","3.961","42.136"
"Ushers, Lobby Attendants, and Ticket Takers","0.005","7.93","5.163","65.105","0.254","3.198","2.514","31.697"
"Motorboat Mechanics and Service Technicians","0.006","9.64","3.886","40.311","1.524","15.814","4.23","43.876"
"Forging Machine Setters, Operators, and Tenders, Metal and Plastic","0.005","7.91","5.156","65.18","0.154","1.947","2.6","32.874"
"Motor Vehicle Operators, All Other","0.005","7.36","5.028","68.311","0.262","3.559","2.07","28.13"
"Podiatrists","0.01","16.39","0.648","3.954","4.555","27.79","11.187","68.256"
"Counselors, All Other","0.007","11.2","1.086","9.697","4.109","36.684","6.005","53.618"
"Continuous Mining Machine Operators","0.006","9.66","4.211","43.59","0.976","10.103","4.473","46.306"
"Miscellaneous Construction and Related Workers","0.006","9.71","2.74","28.214","2.404","24.755","4.567","47.031"
"Fiberglass Laminators and Fabricators","0.004","6.6","4.512","68.37","0.625","9.464","1.463","22.166"
"Material Moving Workers, All Other","0.004","6.88","3.939","57.26","1.118","16.244","1.823","26.496"
"Electronic Equipment Installers and Repairers, Motor Vehicles","0.005","7.97","4.435","55.652","0.585","7.343","2.949","37.005"
"Stationary Engineers and Boiler Operators","0.006","9.53","4.37","45.854","0.616","6.462","4.544","47.684"
"Training and Development Managers","0.007","11.42","0","0","4.968","43.505","6.452","56.495"
"Helpers, Construction Trades, All Other","0.006","8.94","2.62","29.312","2.334","26.108","3.986","44.581"
"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","0.004","6.61","4.126","62.415","0.483","7.302","2.002","30.283"
"Agricultural Equipment Operators","0.005","7.05","3.722","52.793","0.863","12.237","2.465","34.97"
"Special Education Teachers, Preschool","0.01","15.22","0","0","4.533","29.786","10.687","70.214"
"Radio, Cellular, and Tower Equipment Installers and Repairers","0.006","10.04","1.67","16.63","2.837","28.262","5.533","55.108"
"Textile Cutting Machine Setters, Operators, and Tenders","0.004","5.96","4.294","72.048","0.14","2.343","1.526","25.609"
"Musical Instrument Repairers and Tuners","0.004","6.69","3.069","45.876","1.337","19.992","2.283","34.132"
"Photographers","0.005","7.73","1.633","21.123","2.765","35.771","3.332","43.105"
"Metal Workers and Plastic Workers, All Other","0.004","6.1","3.685","60.41","0.661","10.836","1.754","28.753"
"Environmental Engineering Technologists and Technicians","0.005","7.11","3.252","45.732","1.053","14.806","2.806","39.462"
"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers","0.006","9.54","1.427","14.96","2.844","29.816","5.268","55.223"
"Captains, Mates, and Pilots of Water Vessels","0.004","6.92","4.093","59.144","0.103","1.493","2.724","39.364"
"Veterinarians","0.008","12.13","1.044","8.607","3.083","25.413","8.003","65.98"
"Woodworkers, All Other","0.003","5.45","3.823","70.147","0.275","5.045","1.352","24.808"
"News Analysts, Reporters, and Journalists","0.004","6.63","0.67","10.111","3.392","51.157","2.568","38.732"
"Mechanical Door Repairers","0.005","7.63","2.875","37.684","1.104","14.47","3.651","47.846"
"Data Scientists and Mathematical Science Occupations, All Other","0.004","6.85","3.417","49.886","0.509","7.427","2.924","42.687"
"Agricultural and Food Science Technicians","0.005","7.2","1.966","27.299","1.928","26.782","3.306","45.919"
"Adhesive Bonding Machine Operators and Tenders","0.003","4.81","3.432","71.359","0.257","5.352","1.12","23.289"
"Nursing Instructors and Teachers, Postsecondary","0.004","6.01","0.219","3.637","3.448","57.372","2.343","38.991"
"Rock Splitters, Quarry","0.003","4.63","3.637","78.56","0","0","0.993","21.44"
"Art Directors","0.004","5.92","0","0","3.62","61.151","2.3","38.849"
"Photographic Process Workers and Processing Machine Operators","0.003","4.87","2.992","61.432","0.616","12.654","1.262","25.914"
"Environmental Engineers","0.006","9.61","0.081","0.846","3.452","35.924","6.076","63.23"
"Foundry Mold and Coremakers","0.003","4.12","3.486","84.61","0","0","0.634","15.39"
"Painting, Coating, and Decorating Workers","0.003","4.27","2.931","68.646","0.32","7.499","1.019","23.855"
"Secondary School Teachers, Except Special and Career/Technical Education","0.004","6.01","0.309","5.139","2.932","48.785","2.769","46.076"
"Pressers, Textile, Garment, and Related Materials","0.002","3.84","3.227","84.038","0","0","0.613","15.962"
"Electric Motor, Power Tool, and Related Repairers","0.004","6.8","2.761","40.603","0.383","5.629","3.656","53.767"
"Broadcast Announcers and Radio Disc Jockeys","0.004","5.82","0.518","8.906","2.611","44.867","2.69","46.227"
"Therapists, All Other","0.005","7.18","1.002","13.952","2.069","28.81","4.11","57.238"
"Materials Engineers","0.005","8.27","0.232","2.809","2.811","33.985","5.227","63.207"
"Physicists","0.004","5.83","0.858","14.721","2.042","35.032","2.929","50.247"
"Cooks, All Other","0.006","9.18","1.064","11.587","1.807","19.684","6.309","68.729"
"Drafters, All Other","0.003","5.39","0.177","3.276","2.664","49.431","2.549","47.293"
"Biological Scientists, All Other","0.005","8.42","1.05","12.473","1.78","21.142","5.59","66.384"
"Helpers--Carpenters","0.003","3.96","2.721","68.713","0.1","2.521","1.139","28.766"
"Special Effects Artists and Animators","0.004","5.83","0","0","2.81","48.204","3.02","51.796"
"Compensation and Benefits Managers","0.004","6.38","0.189","2.958","2.567","40.241","3.624","56.801"
"Commercial and Industrial Designers","0.003","4.99","0.16","3.205","2.584","51.788","2.246","45.007"
"Pourers and Casters, Metal","0.002","3.51","2.485","70.792","0.257","7.309","0.769","21.899"
"Librarians and Media Collections Specialists","0.003","4.02","1.552","38.614","1.144","28.468","1.323","32.918"
"Insurance Appraisers, Auto Damage","0.002","3.06","2.634","86.091","0","0","0.426","13.909"
"Cooling and Freezing Equipment Operators and Tenders","0.002","3.62","2.492","68.827","0.129","3.561","1","27.612"
"Emergency Management Directors","0.003","4.87","0.157","3.233","2.447","50.257","2.265","46.51"
"Genetic Counselors","0.003","5.16","0.361","6.989","2.212","42.868","2.587","50.143"
"Precision Instrument and Equipment Repairers, All Other","0.003","4.27","2.091","48.973","0.459","10.756","1.72","40.271"
"Orthotists and Prosthetists","0.004","5.53","0.945","17.097","1.569","28.369","3.016","54.534"
"Pesticide Handlers, Sprayers, and Applicators, Vegetation","0.003","4.47","1.144","25.594","1.327","29.695","1.999","44.711"
"Career/Technical Education Teachers, Postsecondary","0.003","4","0.139","3.48","2.229","55.714","1.632","40.806"
"Textile, Apparel, and Furnishings Workers, All Other","0.002","3.82","1.36","35.609","0.994","26.015","1.466","38.376"
"Credit Counselors","0.002","3.22","0.604","18.763","1.734","53.86","0.882","27.377"
"Sailors and Marine Oilers","0.003","4.25","1.945","45.763","0.382","8.984","1.923","45.253"
"Tool Grinders, Filers, and Sharpeners","0.002","3.02","2.146","71.055","0.148","4.887","0.727","24.057"
"Carpet Installers","0.002","3.71","0.464","12.512","1.773","47.784","1.473","39.704"
"Writers and Authors","0.003","4.62","0.123","2.67","2.105","45.567","2.391","51.764"
"Layout Workers, Metal and Plastic","0.002","3.49","1.78","51.013","0.435","12.459","1.275","36.528"
"Social Science Research Assistants","0.002","3.87","1.248","32.24","0.883","22.821","1.739","44.939"
"Oral and Maxillofacial Surgeons","0.004","6.01","0.147","2.443","1.978","32.915","3.885","64.642"
"Advertising and Promotions Managers","0.002","3.89","0","0","2.101","54.004","1.789","45.996"
"Statistical Assistants","0.002","2.39","1.278","53.467","0.755","31.577","0.357","14.955"
"Tapers","0.002","2.8","1.658","59.23","0.372","13.299","0.769","27.47"
"Cutters and Trimmers, Hand","0.002","2.38","1.982","83.297","0.038","1.594","0.36","15.109"
"First-Line Supervisors of Police and Detectives","0.003","4.37","0.831","19.009","1.091","24.961","2.449","56.03"
"Bioengineers and Biomedical Engineers","0.003","4.09","0.304","7.436","1.543","37.738","2.242","54.825"
"Nurse Midwives","0.003","4.4","0.584","13.264","1.257","28.578","2.559","58.158"
"Cartographers and Photogrammetrists","0.002","2.92","0.771","26.411","1.047","35.868","1.101","37.721"
"Education Administrators, All Other","0.002","3.61","0.034","0.95","1.749","48.46","1.826","50.59"
"Correspondence Clerks","0.001","2.01","1.322","65.754","0.461","22.926","0.228","11.32"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","0.002","2.78","1.301","46.785","0.469","16.868","1.01","36.347"
"Legal Support Workers, All Other","0.002","2.67","1.401","52.482","0.351","13.144","0.918","34.374"
"Biochemists and Biophysicists","0.003","4.18","0.193","4.614","1.519","36.351","2.468","59.035"
"Commercial Divers","0.002","2.37","1.007","42.469","0.638","26.926","0.725","30.605"
"Avionics Technicians","0.002","2.82","0.368","13.037","1.249","44.274","1.204","42.689"
"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","0.001","2.03","1.612","79.427","0","0","0.418","20.573"
"Epidemiologists","0.004","6.55","0","0","1.595","24.348","4.955","75.652"
"Patternmakers, Metal and Plastic","0.001","2.01","1.184","58.886","0.387","19.275","0.439","21.839"
"Atmospheric and Space Scientists","0.002","2.47","0.973","39.408","0.586","23.744","0.91","36.848"
"Crematory Operators and Personal Care and Service Workers, All Other","0.002","3.85","0.697","18.098","0.843","21.904","2.31","59.999"
"Manufactured Building and Mobile Home Installers","0.001","2.2","0.804","36.563","0.661","30.065","0.734","33.372"
"Model Makers, Metal and Plastic","0.001","1.99","1.099","55.228","0.328","16.471","0.563","28.301"
"Landscape Architects","0.002","2.51","0","0","1.418","56.478","1.092","43.522"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","0.001","2.13","1.36","63.85","0","0","0.77","36.15"
"Actuaries","0.001","1.7","0.461","27.13","0.877","51.609","0.361","21.261"
