"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Eligibility Interviewers, Government Programs","0.017","20.3","12.303","60.606","1.138","5.605","6.859","33.789"
"Community Health Workers","0.026","30.38","2.649","8.719","10.788","35.512","16.943","55.769"
"Exercise Trainers and Group Fitness Instructors","0.021","25.15","0.265","1.055","13.124","52.182","11.761","46.762"
"Maintenance Workers, Machinery","0.021","24.73","11.871","48.001","1.374","5.556","11.485","46.443"
"Semiconductor Processing Technicians","0.015","17.3","12.991","75.094","0.198","1.145","4.111","23.761"
"Operations Research Analysts","0.019","21.86","5.03","23.01","8.043","36.793","8.787","40.197"
"Nuclear Medicine Technologists","0.028","33.32","7.842","23.535","5.069","15.213","20.409","61.251"
"Database Administrators and Architects","0.023","27.22","6.895","25.329","6.004","22.057","14.321","52.613"
"Word Processors and Typists","0.012","14.17","12.234","86.336","0.63","4.446","1.306","9.219"
"Medical Scientists, Except Epidemiologists","0.037","43.35","0","0","12.4","28.604","30.95","71.396"
"Farm Equipment Mechanics and Service Technicians","0.019","22.23","8.668","38.993","3.611","16.242","9.951","44.766"
"Cost Estimators","0.014","17.05","7.506","44.021","4.638","27.203","4.906","28.776"
"Roustabouts, Oil and Gas","0.015","17.57","9.844","56.026","2.102","11.962","5.624","32.012"
"Financial Examiners","0.014","17.05","0","0","11.89","69.734","5.16","30.266"
"Computer Programmers","0.02","23.1","0.723","3.131","11.12","48.138","11.257","48.731"
"Crane and Tower Operators","0.02","23.3","5.493","23.574","6.282","26.963","11.525","49.463"
"Coin, Vending, and Amusement Machine Servicers and Repairers","0.013","14.86","11.118","74.82","0.592","3.984","3.15","21.196"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","0.019","22.68","5.102","22.496","6.369","28.082","11.209","49.422"
"Financial Clerks, All Other","0.011","12.65","11.335","89.603","0.115","0.91","1.2","9.488"
"Molders, Shapers, and Casters, Except Metal and Plastic","0.012","14.14","11.086","78.403","0.257","1.82","2.797","19.778"
"Recreational Therapists","0.024","28.24","2.455","8.692","8.853","31.35","16.932","59.958"
"Compensation, Benefits, and Job Analysis Specialists","0.013","15.68","1.951","12.444","9.305","59.343","4.424","28.214"
"Paralegals and Legal Assistants","0.015","17.56","9.029","51.421","2.179","12.407","6.352","36.172"
"Helpers--Electricians","0.016","18.92","5.339","28.217","5.85","30.919","7.732","40.865"
"Transportation, Storage, and Distribution Managers","0.024","28.13","2.265","8.052","8.917","31.699","16.948","60.249"
"Insulation Workers, Floor, Ceiling, and Wall","0.014","15.99","10.933","68.371","0.221","1.38","4.837","30.249"
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","0.012","14.49","11.066","76.367","0.082","0.563","3.343","23.07"
"Computer Network Architects","0.019","21.89","1.439","6.575","9.609","43.897","10.842","49.528"
"Fundraisers","0.019","22.22","4.163","18.737","6.848","30.819","11.209","50.445"
"Electrical and Electronics Drafters","0.019","22.08","2.291","10.377","8.704","39.422","11.084","50.201"
"Obstetricians and Gynecologists","0.026","30.39","2.368","7.793","8.43","27.739","19.592","64.468"
"Psychiatrists","0.022","25.83","0","0","10.78","41.734","15.05","58.266"
"Architectural and Civil Drafters","0.018","21.15","0.95","4.489","9.825","46.454","10.376","49.057"
"Cutting and Slicing Machine Setters, Operators, and Tenders","0.012","14.3","10.051","70.287","0.67","4.684","3.579","25.029"
"Service Unit Operators, Oil and Gas","0.019","22.57","6.715","29.752","3.868","17.137","11.987","53.111"
"Reinforcing Iron and Rebar Workers","0.012","13.88","8.17","58.859","2.368","17.062","3.342","24.079"
"Food Cooking Machine Operators and Tenders","0.012","13.62","9.936","72.954","0.541","3.969","3.143","23.077"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","0.019","22.19","6.109","27.528","4.36","19.647","11.722","52.825"
"Tailors, Dressmakers, and Custom Sewers","0.011","13.34","1.427","10.697","9.037","67.744","2.876","21.558"
"Graphic Designers","0.015","17.56","0","0","10.15","57.801","7.41","42.199"
"Gas Plant Operators","0.019","22.71","8.759","38.57","1.295","5.704","12.656","55.727"
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","0.012","14.16","2.884","20.369","7.052","49.803","4.224","29.828"
"Firefighters","0.016","18.67","1.683","9.015","8.209","43.97","8.778","47.015"
"Community and Social Service Specialists, All Other","0.019","22.18","1.938","8.736","7.884","35.545","12.358","55.719"
"Amusement and Recreation Attendants","0.013","15.19","8.857","58.308","0.94","6.186","5.393","35.506"
"Web Developers and Digital Interface Designers","0.012","14.46","2.394","16.559","7.331","50.696","4.735","32.745"
"Health Specialties Teachers, Postsecondary","0.014","16.75","0.935","5.585","8.68","51.819","7.135","42.596"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","0.015","17.36","6.154","35.447","3.419","19.697","7.787","44.856"
"Jewelers and Precious Stone and Metal Workers","0.012","13.65","3.236","23.71","6.266","45.907","4.147","30.383"
"Interpreters and Translators","0.015","18.26","0","0","9.437","51.681","8.823","48.319"
"Industrial Engineers","0.016","18.35","2.87","15.64","6.528","35.574","8.952","48.786"
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","0.01","11.74","9.24","78.705","0","0","2.5","21.295"
"Brickmasons and Blockmasons","0.012","13.95","5.961","42.728","3.115","22.329","4.875","34.944"
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","0.011","12.75","9.04","70.901","0","0","3.71","29.099"
"Purchasing Managers","0.012","13.87","6.174","44.514","2.845","20.515","4.851","34.971"
"Chief Executives","0.022","26.43","0","0","8.988","34.005","17.442","65.995"
"Mechanical Engineers","0.017","20.42","0.918","4.498","7.985","39.103","11.517","56.399"
"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.01","12.18","8.815","72.372","0","0","3.365","27.628"
"Insulation Workers, Mechanical","0.013","15.32","7.638","49.858","1.092","7.129","6.59","43.013"
"Chemical Technicians","0.012","14.69","7.359","50.093","1.356","9.229","5.976","40.677"
"Print Binding and Finishing Workers","0.009","10.92","8.564","78.429","0.102","0.933","2.254","20.639"
"Outdoor Power Equipment and Other Small Engine Mechanics","0.012","14.71","4.591","31.207","3.953","26.875","6.166","41.918"
"Electrical Engineers","0.017","20.13","1.065","5.29","7.457","37.043","11.608","57.667"
"Pipelayers","0.012","14.44","6.16","42.657","2.316","16.038","5.964","41.305"
"Logisticians","0.017","20.55","1.306","6.354","7.149","34.787","12.096","58.859"
"Boilermakers","0.012","14.69","7.413","50.463","0.987","6.722","6.29","42.815"
"Tile and Stone Setters","0.01","11.75","4.88","41.535","3.45","29.359","3.42","29.106"
"Dental Laboratory Technicians","0.01","12.14","4.31","35.498","3.987","32.845","3.843","31.656"
"Graders and Sorters, Agricultural Products","0.008","9.67","8.295","85.777","0","0","1.375","14.223"
"Floral Designers","0.012","13.96","2.49","17.834","5.696","40.8","5.775","41.367"
"Audiovisual Equipment Installers and Repairers","0.011","13.05","2.679","20.527","5.393","41.324","4.979","38.15"
"Architectural and Engineering Managers","0.019","22.74","0","0","7.77","34.169","14.97","65.831"
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","0.009","10.26","7.173","69.915","0.533","5.196","2.554","24.889"
"Electronics Engineers, Except Computer","0.012","14.36","1.516","10.557","6.168","42.951","6.676","46.492"
"Public Safety Telecommunicators","0.01","11.23","6.317","56.248","1.246","11.098","3.667","32.654"
"Grinding and Polishing Workers, Hand","0.008","9.99","7.197","72.037","0.344","3.446","2.449","24.516"
"Skincare Specialists","0.015","18.17","1.188","6.536","6.32","34.785","10.662","58.679"
"Radio, Cellular, and Tower Equipment Installers and Repairers","0.012","13.78","2.466","17.893","4.988","36.2","6.326","45.907"
"Statisticians","0.008","9.58","3.13","32.668","4.317","45.064","2.133","22.268"
"Security and Fire Alarm Systems Installers","0.016","18.65","2.969","15.922","4.468","23.958","11.212","60.12"
"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","0.013","15.65","6.609","42.228","0.795","5.082","8.246","52.69"
"Crossing Guards and Flaggers","0.009","11.08","4.624","41.733","2.636","23.788","3.82","34.479"
"Recreational Vehicle Service Technicians","0.01","12.26","3.992","32.557","3.036","24.762","5.233","42.681"
"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","0.009","10.11","6.776","67.025","0.235","2.322","3.099","30.653"
"Public Relations and Fundraising Managers","0.012","13.6","0","0","6.858","50.424","6.742","49.576"
"Audio and Video Technicians","0.01","12.09","2.628","21.733","4.229","34.981","5.233","43.286"
"Lawyers","0.014","16.44","0","0","6.811","41.431","9.629","58.569"
"Tool and Die Makers","0.008","9.46","5.165","54.595","1.634","17.271","2.662","28.134"
"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","0.008","9.81","0.576","5.875","5.997","61.132","3.237","32.993"
"Wind Turbine Service Technicians","0.023","26.63","0.297","1.116","6.2","23.282","20.133","75.602"
"Instructional Coordinators","0.009","11.02","0","0","6.462","58.638","4.558","41.362"
"Prepress Technicians and Workers","0.007","8.12","5.599","68.951","0.623","7.667","1.899","23.382"
"Millwrights","0.012","13.76","4.861","35.328","1.336","9.708","7.563","54.964"
"Aircraft Mechanics and Service Technicians","0.01","12","3.389","28.242","2.794","23.286","5.817","48.472"
"Insurance Appraisers, Auto Damage","0.006","7.11","6.121","86.091","0","0","0.989","13.909"
"Life, Physical, and Social Science Technicians, All Other","0.011","12.97","4.664","35.963","1.418","10.936","6.887","53.101"
"Advertising Sales Agents","0.008","8.96","1.337","14.921","4.617","51.526","3.006","33.553"
"Computer Numerically Controlled Tool Programmers","0.007","8.36","5.294","63.322","0.657","7.861","2.409","28.817"
"Social Workers, All Other","0.01","11.98","1.298","10.833","4.61","38.483","6.072","50.685"
"Mechanical Drafters","0.009","10.67","0.685","6.421","5.175","48.504","4.809","45.075"
"Ushers, Lobby Attendants, and Ticket Takers","0.007","8.46","5.508","65.105","0.271","3.198","2.682","31.697"
"Engine and Other Machine Assemblers","0.007","8.59","4.428","51.549","1.336","15.557","2.826","32.894"
"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","0.006","7.23","5.654","78.203","0.094","1.306","1.482","20.491"
"Exercise Physiologists","0.01","12.2","0.082","0.675","5.428","44.492","6.69","54.833"
"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers","0.01","12.26","1.834","14.96","3.655","29.816","6.77","55.223"
"Travel Agents","0.006","7.52","5.031","66.907","0.451","5.991","2.038","27.101"
"Industrial Engineering Technologists and Technicians","0.008","9.05","1.841","20.342","3.597","39.746","3.612","39.912"
"Meeting, Convention, and Event Planners","0.01","11.89","1.191","10.015","4.207","35.379","6.493","54.606"
"Occupational Health and Safety Technicians","0.012","13.89","2.403","17.301","2.938","21.153","8.549","61.546"
"Marriage and Family Therapists","0.009","11","0.908","8.259","4.392","39.929","5.699","51.812"
"Producers and Directors","0.009","10.13","0","0","5.265","51.975","4.865","48.025"
"Etchers and Engravers","0.006","6.67","4.863","72.916","0.3","4.496","1.507","22.589"
"Paving, Surfacing, and Tamping Equipment Operators","0.009","10.34","4.618","44.664","0.527","5.098","5.195","50.237"
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","0.006","7.55","5.106","67.626","0","0","2.444","32.374"
"Motorcycle Mechanics","0.009","10.32","2.342","22.692","2.747","26.615","5.232","50.693"
"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other","0.012","14.34","0.92","6.417","4.064","28.338","9.356","65.245"
"Tutors and Teachers and Instructors, All Other","0.006","6.93","0.416","6.003","4.264","61.533","2.25","32.465"
"Riggers","0.007","8.58","4.225","49.243","0.454","5.286","3.901","45.471"
"Kindergarten Teachers, Except Special Education","0.012","14.36","0","0","4.603","32.054","9.757","67.946"
"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","0.005","5.62","4.317","76.818","0.207","3.684","1.096","19.498"
"Editors","0.007","8.21","2.214","26.965","2.289","27.881","3.707","45.154"
"Orthodontists","0.011","12.69","0.73","5.755","3.693","29.098","8.267","65.146"
"Plasterers and Stucco Masons","0.006","7.11","2.965","41.705","1.367","19.22","2.778","39.075"
"Motorboat Mechanics and Service Technicians","0.007","7.71","3.108","40.311","1.219","15.814","3.383","43.876"
"Substitute Teachers, Short-Term","0.006","7.19","1.043","14.509","3.252","45.229","2.895","40.262"
"Electronic Equipment Installers and Repairers, Motor Vehicles","0.006","6.67","3.712","55.652","0.49","7.343","2.468","37.005"
"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","0.005","5.99","3.891","64.959","0.274","4.574","1.825","30.467"
"Athletic Trainers","0.01","11.3","0.652","5.772","3.49","30.887","7.158","63.341"
"Commercial Pilots","0.006","6.83","2.801","41.015","1.282","18.77","2.747","40.215"
"Occupational Therapy Aides","0.009","10.91","0.17","1.555","3.883","35.589","6.858","62.856"
"Audiologists","0.008","9.25","1.086","11.742","2.858","30.897","5.306","57.361"
"Fence Erectors","0.005","6.22","2.466","39.648","1.408","22.635","2.346","37.717"
"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders","0.005","5.87","3.867","65.878","0","0","2.003","34.122"
"Legal Secretaries and Administrative Assistants","0.004","5","3.65","72.993","0.186","3.716","1.165","23.291"
"Helpers, Construction Trades, All Other","0.006","6.99","2.025","28.966","1.795","25.682","3.17","45.352"
"Musical Instrument Repairers and Tuners","0.005","5.6","2.569","45.876","1.12","19.992","1.911","34.132"
"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters","0.006","7.05","2.941","41.71","0.72","10.212","3.39","48.078"
"Correspondence Clerks","0.003","4.06","2.67","65.754","0.931","22.926","0.46","11.32"
"News Analysts, Reporters, and Journalists","0.005","5.78","0.584","10.111","2.957","51.157","2.239","38.732"
"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.004","4.55","2.994","65.811","0.516","11.34","1.04","22.849"
"Elevator and Escalator Installers and Repairers","0.008","9.71","1.822","18.767","1.554","16.001","6.334","65.232"
"Conveyor Operators and Tenders","0.004","4.73","3.209","67.842","0.122","2.585","1.399","29.573"
"Furniture Finishers","0.004","4.27","1.792","41.958","1.398","32.734","1.081","25.308"
"Actuaries","0.003","3.99","1.082","27.13","2.059","51.609","0.848","21.261"
"Podiatrists","0.008","9.81","0.388","3.954","2.726","27.79","6.696","68.256"
"Shoe and Leather Workers and Repairers","0.003","3.91","3.079","78.759","0.031","0.801","0.799","20.44"
"Counselors, All Other","0.006","6.7","0.65","9.697","2.458","36.684","3.592","53.618"
"Telephone Operators","0.003","3.87","2.909","75.172","0.197","5.09","0.764","19.738"
"Engineers, All Other","0.007","7.86","0.135","1.718","2.965","37.718","4.76","60.564"
"Technical Writers","0.004","4.22","1.886","44.68","1.15","27.249","1.185","28.071"
"Motor Vehicle Operators, All Other","0.003","3.93","2.747","69.894","0.148","3.772","1.035","26.334"
"Agricultural Equipment Operators","0.004","4.33","2.311","53.38","0.544","12.568","1.474","34.052"
"Miscellaneous Construction and Related Workers","0.005","5.41","1.481","27.368","1.283","23.713","2.646","48.919"
"Broadcast Announcers and Radio Disc Jockeys","0.004","5.07","0.452","8.906","2.275","44.867","2.344","46.227"
"Special Education Teachers, Preschool","0.008","9.07","0","0","2.702","29.786","6.368","70.214"
"Cooks, All Other","0.007","8.62","0.999","11.587","1.697","19.684","5.924","68.729"
"Upholsterers","0.003","3.58","0.928","25.913","1.732","48.388","0.92","25.699"
"Training and Development Managers","0.005","5.82","0","0","2.599","44.664","3.221","55.336"
"Budget Analysts","0.003","3.06","0.508","16.612","2.083","68.061","0.469","15.327"
"Fiberglass Laminators and Fabricators","0.003","3.32","2.27","68.37","0.314","9.464","0.736","22.166"
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","0.004","4.63","1.618","34.946","0.907","19.596","2.105","45.458"
"Coil Winders, Tapers, and Finishers","0.003","3.15","2.508","79.621","0","0","0.642","20.379"
"School Bus Monitors and Protective Service Workers, All Other","0.004","4.78","1.908","39.914","0.589","12.323","2.283","47.764"
"Property, Real Estate, and Community Association Managers","0.004","5.05","1.054","20.881","1.436","28.444","2.559","50.675"
"Mechanical Door Repairers","0.004","4.67","1.76","37.684","0.676","14.47","2.234","47.846"
"Metal-Refining Furnace Operators and Tenders","0.003","3.52","2.401","68.21","0.011","0.31","1.108","31.48"
"Forging Machine Setters, Operators, and Tenders, Metal and Plastic","0.003","3.52","2.294","65.18","0.069","1.947","1.157","32.874"
"Chemists","0.004","4.14","0.942","22.747","1.417","34.226","1.781","43.027"
"Credit Counselors","0.003","3.21","0.607","18.908","1.751","54.556","0.852","26.536"
"Aircraft Service Attendants and Transportation Workers, All Other","0.003","3.49","2.323","66.548","0","0","1.167","33.452"
"Helpers--Carpenters","0.003","3.23","2.219","68.713","0.081","2.521","0.929","28.766"
"Pesticide Handlers, Sprayers, and Applicators, Vegetation","0.003","4.09","1.047","25.594","1.215","29.695","1.829","44.711"
"Metal Workers and Plastic Workers, All Other","0.003","3.11","1.879","60.41","0.337","10.836","0.894","28.753"
"Nursing Instructors and Teachers, Postsecondary","0.003","3.59","0.131","3.637","2.06","57.372","1.4","38.991"
"Civil Engineering Technologists and Technicians","0.004","4.19","0.859","20.497","1.326","31.644","2.005","47.859"
"Real Estate Sales Agents","0.003","3.8","0.394","10.368","1.671","43.966","1.735","45.667"
"Medical Appliance Technicians","0.003","3.05","0.095","3.119","1.964","64.393","0.991","32.488"
"Natural Sciences Managers","0.005","6.31","0","0","2.01","31.849","4.3","68.151"
"Secondary School Teachers, Except Special and Career/Technical Education","0.003","3.59","0.185","5.139","1.751","48.785","1.654","46.076"
"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","0.002","2.77","1.729","62.415","0.202","7.302","0.839","30.283"
"Mechanical Engineering Technologists and Technicians","0.003","3.3","1.248","37.826","0.658","19.951","1.393","42.223"
"Environmental Science and Protection Technicians, Including Health","0.003","3.14","1.231","39.204","0.628","20","1.281","40.796"
"Textile Cutting Machine Setters, Operators, and Tenders","0.002","2.49","1.794","72.048","0.058","2.343","0.638","25.609"
"Therapists, All Other","0.004","4.33","0.604","13.952","1.247","28.81","2.478","57.238"
"Painting, Coating, and Decorating Workers","0.002","2.36","1.62","68.646","0.177","7.499","0.563","23.855"
"Sound Engineering Technicians","0.003","3.92","0.636","16.231","1.122","28.624","2.162","55.145"
"Data Scientists and Mathematical Science Occupations, All Other","0.003","2.95","1.46","49.487","0.213","7.21","1.277","43.303"
"Special Effects Artists and Animators","0.003","3.42","0","0","1.649","48.204","1.771","51.796"
"Librarians and Media Collections Specialists","0.002","2.43","0.939","38.641","0.692","28.49","0.799","32.869"
"Property Appraisers and Assessors","0.002","1.91","0.514","26.92","1.1","57.591","0.296","15.489"
"Crematory Operators and Personal Care and Service Workers, All Other","0.003","3.86","0.716","18.554","0.873","22.614","2.271","58.831"
"Computer Hardware Engineers","0.002","2.73","0.526","19.277","1.034","37.863","1.17","42.86"
"Pump Operators, Except Wellhead Pumpers","0.002","2.18","1.558","71.485","0","0","0.622","28.515"
"Plant and System Operators, All Other","0.002","2.56","1.317","51.433","0.223","8.725","1.02","39.841"
"Adhesive Bonding Machine Operators and Tenders","0.002","1.99","1.42","71.359","0.106","5.352","0.463","23.289"
"Physicists","0.003","3.08","0.451","14.639","1.058","34.365","1.571","50.996"
"Genetic Counselors","0.003","2.99","0.209","6.989","1.282","42.868","1.499","50.143"
"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers","0.002","2.11","0.748","35.46","0.742","35.169","0.62","29.372"
"Aerospace Engineering and Operations Technologists and Technicians","0.002","2.36","0.796","33.724","0.693","29.354","0.871","36.921"
"Interior Designers","0.002","2.65","0","0","1.462","55.182","1.188","44.818"
"Aerospace Engineers","0.003","3.52","0.145","4.112","1.312","37.272","2.063","58.616"
"Statistical Assistants","0.001","1.7","0.915","53.808","0.541","31.822","0.244","14.37"
"Photographers","0.002","2.55","0.539","21.123","0.912","35.771","1.099","43.105"
"Foundry Mold and Coremakers","0.001","1.71","1.447","84.61","0","0","0.263","15.39"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","0.002","2.26","1.057","46.785","0.381","16.868","0.821","36.347"
"Career/Technical Education Teachers, Postsecondary","0.002","2.42","0.084","3.48","1.348","55.714","0.988","40.806"
"Biological Scientists, All Other","0.004","4.38","0.544","12.425","0.883","20.156","2.953","67.419"
"Pressers, Textile, Garment, and Related Materials","0.001","1.69","1.42","84.038","0","0","0.27","15.962"
"Rail Car Repairers","0.002","2.65","1.245","46.97","0.132","4.977","1.273","48.053"
"Chemical Engineers","0.004","4.86","0","0","1.348","27.729","3.512","72.271"
"Oral and Maxillofacial Surgeons","0.003","3.59","0.088","2.443","1.182","32.915","2.321","64.642"
"Tapers","0.001","1.73","1.025","59.23","0.23","13.299","0.475","27.47"
"Manufactured Building and Mobile Home Installers","0.002","1.83","0.669","36.563","0.55","30.065","0.611","33.372"
"First-Line Supervisors of Police and Detectives","0.002","2.73","0.519","19.009","0.681","24.961","1.53","56.03"
"Bus Drivers, Transit and Intercity","0.001","1.53","1.192","77.878","0.005","0.347","0.333","21.775"
"First-Line Supervisors of Correctional Officers","0.002","2.52","0.411","16.298","0.784","31.123","1.325","52.58"
"Carpet Installers","0.002","1.98","0.24","12.128","0.903","45.587","0.837","42.285"
"Electro-Mechanical and Mechatronics Technologists and Technicians","0.002","1.87","0.963","51.511","0.178","9.513","0.729","38.976"
"Pourers and Casters, Metal","0.001","1.45","1.026","70.792","0.106","7.309","0.318","21.899"
"Hazardous Materials Removal Workers","0.002","1.78","0.695","39.049","0.417","23.448","0.668","37.504"
"Nurse Midwives","0.002","2.64","0.35","13.264","0.754","28.578","1.535","58.158"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","0.001","1.73","1.105","63.85","0","0","0.625","36.15"
"Cooling and Freezing Equipment Operators and Tenders","0.001","1.5","1.032","68.827","0.053","3.561","0.414","27.612"
"Legal Support Workers, All Other","0.001","1.65","0.866","52.482","0.217","13.144","0.567","34.374"
"Compensation and Benefits Managers","0.002","2.47","0.073","2.968","1.005","40.705","1.391","56.328"
"Civil Engineers","0.002","2.83","0.287","10.13","0.751","26.521","1.793","63.349"
"Locker Room, Coatroom, and Dressing Room Attendants","0.001","1.65","0.245","14.829","0.788","47.767","0.617","37.403"
"Stationary Engineers and Boiler Operators","0.002","1.96","0.903","46.065","0.128","6.552","0.929","47.383"
"Film and Video Editors","0.002","2.34","0.109","4.64","0.9","38.463","1.331","56.898"
"Orthotists and Prosthetists","0.002","2.28","0.379","16.638","0.623","27.307","1.278","56.055"
"Helpers--Extraction Workers","0.002","1.97","0.901","45.721","0.096","4.886","0.973","49.393"
"Textile, Apparel, and Furnishings Workers, All Other","0.001","1.61","0.573","35.609","0.419","26.015","0.618","38.376"
"First-Line Supervisors of Firefighting and Prevention Workers","0.001","1.74","0.29","16.668","0.689","39.614","0.761","43.718"
"Woodworkers, All Other","0.001","1.29","0.905","70.147","0.065","5.045","0.32","24.808"
"Advertising and Promotions Managers","0.002","1.77","0","0","0.956","54.004","0.814","45.996"
"Tool Grinders, Filers, and Sharpeners","0.001","1.25","0.888","71.055","0.061","4.887","0.301","24.057"
"Epidemiologists","0.003","3.82","0","0","0.927","24.263","2.893","75.737"
"Cutters and Trimmers, Hand","0.001","1.09","0.908","83.297","0.017","1.594","0.165","15.109"
"Layout Workers, Metal and Plastic","0.001","1.43","0.729","51.013","0.178","12.459","0.522","36.528"
"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","0.001","1.57","0","0","0.878","55.937","0.692","44.063"
"Emergency Management Directors","0.001","1.63","0.053","3.233","0.819","50.257","0.758","46.51"
"Petroleum Engineers","0.001","1.73","0.34","19.635","0.525","30.321","0.866","50.044"
"Animal Trainers","0.002","2.22","0.09","4.036","0.774","34.862","1.356","61.101"
"Photographic Process Workers and Processing Machine Operators","0.001","1.15","0.706","61.432","0.146","12.654","0.298","25.914"
"Art Directors","0.001","1.39","0","0","0.85","61.151","0.54","38.849"
"Manicurists and Pedicurists","0.001","1.25","0.29","23.172","0.546","43.66","0.415","33.168"
"Pile Driver Operators","0.001","1.55","0.502","32.403","0.283","18.237","0.765","49.359"
"Material Moving Workers, All Other","0.001","0.96","0.587","61.099","0.173","18.049","0.2","20.853"
"Camera Operators, Television, Video, and Film","0.001","1.58","0.098","6.207","0.642","40.66","0.84","53.134"
"Surveyors","0.001","1.27","0.511","40.23","0.228","17.942","0.531","41.828"
"Bioengineers and Biomedical Engineers","0.001","1.67","0.123","7.342","0.602","36.058","0.945","56.6"
"Agricultural and Food Science Technicians","0.001","1.29","0.352","27.299","0.345","26.782","0.592","45.919"
"Drafters, All Other","0.001","1.37","0.041","2.993","0.654","47.769","0.675","49.238"
"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","0.001","0.85","0.675","79.427","0","0","0.175","20.573"
"Proofreaders and Copy Markers","0.001","0.81","0.602","74.363","0.07","8.648","0.138","16.989"
"Education Administrators, All Other","0.001","1.36","0.013","0.95","0.659","48.46","0.688","50.59"
"Rail-Track Laying and Maintenance Equipment Operators","0.001","1.15","0.494","42.943","0.143","12.414","0.513","44.643"
"Psychologists, All Other","0.001","1.42","0","0","0.599","42.164","0.821","57.836"
"Construction and Building Inspectors","0.002","1.81","0.255","14.103","0.324","17.915","1.23","67.982"
"Gas Compressor and Gas Pumping Station Operators","0.001","0.86","0.498","57.85","0.058","6.704","0.305","35.446"
"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","0.001","0.8","0.49","61.248","0.065","8.109","0.245","30.643"
"Helpers--Roofers","0.001","0.99","0.259","26.186","0.294","29.734","0.436","44.08"
"Media and Communication Workers, All Other","0.001","1.07","0.125","11.667","0.421","39.303","0.525","49.03"
"Architects, Except Landscape and Naval","0.001","0.99","0.065","6.524","0.459","46.364","0.466","47.112"
"Automotive Glass Installers and Repairers","0.001","0.9","0.371","41.187","0.137","15.269","0.392","43.544"
"Microbiologists","0.002","1.94","0","0","0.475","24.498","1.465","75.502"
"Education Administrators, Postsecondary","0.001","0.95","0.009","0.95","0.46","48.46","0.481","50.59"
"Cargo and Freight Agents","0","0.58","0.465","80.241","0.003","0.536","0.111","19.223"
"Logging Equipment Operators","0.001","0.62","0.265","42.67","0.198","31.932","0.157","25.399"
"Labor Relations Specialists","0.001","0.95","0.026","2.694","0.404","42.574","0.52","54.732"
"Writers and Authors","0.001","0.86","0.023","2.67","0.392","45.567","0.445","51.764"
"Avionics Technicians","0.001","0.68","0.089","13.037","0.301","44.274","0.29","42.689"
"Commercial and Industrial Designers","0.001","0.68","0.022","3.262","0.357","52.536","0.301","44.201"
"Tank Car, Truck, and Ship Loaders","0","0.53","0.354","66.828","0.025","4.647","0.151","28.525"
"Cartographers and Photogrammetrists","0.001","0.66","0.153","23.243","0.223","33.76","0.284","42.997"
"Patternmakers, Metal and Plastic","0","0.48","0.283","58.886","0.093","19.275","0.105","21.839"
"Environmental Engineers","0.001","1.05","0.008","0.757","0.351","33.403","0.691","65.84"
"Model Makers, Metal and Plastic","0","0.48","0.265","55.228","0.079","16.471","0.136","28.301"
"Farmers, Ranchers, and Other Agricultural Managers","0.001","0.83","0.111","13.396","0.229","27.628","0.49","58.976"
"Desktop Publishers","0","0.45","0.209","46.371","0.129","28.742","0.112","24.887"
"Locksmiths and Safe Repairers","0","0.51","0.261","51.249","0.064","12.49","0.185","36.261"
"Environmental Scientists and Specialists, Including Health","0.001","1.24","0.103","8.277","0.216","17.434","0.921","74.289"
"Fashion Designers","0.001","0.69","0","0","0.304","44.045","0.386","55.955"
