"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","0.049","1770.29","1233.853","69.698","32.487","1.835","503.95","28.467"
"Construction and Building Inspectors","0.082","2939.58","486.467","16.549","778.105","26.47","1675.008","56.981"
"Kindergarten Teachers, Except Special Education","0.109","3906.29","0","0","1252.128","32.054","2654.162","67.946"
"Procurement Clerks","0.041","1461.51","894.458","61.201","343.808","23.524","223.244","15.275"
"Crane and Tower Operators","0.073","2626.61","558.196","21.252","675.295","25.71","1393.119","53.039"
"Special Education Teachers, Kindergarten and Elementary School","0.107","3824.62","251.977","6.588","978.803","25.592","2593.84","67.82"
"School Bus Monitors and Protective Service Workers, All Other","0.069","2463.45","955.017","38.767","273.257","11.092","1235.175","50.14"
"Machine Feeders and Offbearers","0.044","1594.92","1110.527","69.629","99.864","6.261","384.529","24.11"
"Brickmasons and Blockmasons","0.052","1847.87","789.552","42.728","412.603","22.329","645.715","34.944"
"Librarians and Media Collections Specialists","0.051","1814.17","691.36","38.109","508.603","28.035","614.208","33.856"
"Occupational Therapists","0.076","2722.44","380.078","13.961","788.42","28.96","1553.942","57.079"
"Boilermakers","0.057","2031.07","1027.275","50.578","136.844","6.738","866.951","42.684"
"Healthcare Social Workers","0.08","2876.5","125.93","4.378","1035.21","35.989","1715.36","59.634"
"Mechanical Drafters","0.056","2001.68","133.461","6.667","1026.564","51.285","841.655","42.047"
"Insulation Workers, Mechanical","0.057","2030.65","1012.442","49.858","144.774","7.129","873.434","43.013"
"Credit Analysts","0.04","1432.08","433.933","30.301","709.402","49.537","288.745","20.163"
"Interpreters and Translators","0.058","2068.65","0","0","1143.264","55.266","925.386","44.734"
"Pipelayers","0.054","1940.84","829.503","42.739","312.459","16.099","798.878","41.161"
"Hazardous Materials Removal Workers","0.044","1582.72","699.97","44.226","438.645","27.715","444.105","28.06"
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","0.042","1497.58","1135.992","75.855","0","0","361.588","24.145"
"Barbers","0.048","1724.45","364.207","21.12","769.103","44.6","591.14","34.28"
"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","0.073","2603.94","147.516","5.665","980.444","37.652","1475.98","56.683"
"Helpers, Construction Trades, All Other","0.061","2169.18","599.241","27.625","521.252","24.03","1048.687","48.345"
"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","0.042","1512.85","418.441","27.659","684.96","45.276","409.449","27.065"
"Office and Administrative Support Workers, All Other","0.038","1363.81","793.668","58.195","289.961","21.261","280.181","20.544"
"Opticians, Dispensing","0.05","1800.22","794.556","44.137","287.342","15.961","718.323","39.902"
"Food Preparation and Serving Related Workers, All Other","0.038","1352.7","939.419","69.448","139.969","10.347","273.312","20.205"
"Education Administrators, Postsecondary","0.06","2144.27","20.375","0.95","1039.108","48.46","1084.787","50.59"
"Meeting, Convention, and Event Planners","0.063","2254.35","227.699","10.1","830.383","36.835","1196.269","53.065"
"Surgical Technologists","0.078","2792.19","534.071","19.127","506.851","18.152","1751.268","62.72"
"Physician Assistants","0.063","2253.19","225.396","10.003","810.062","35.952","1217.731","54.045"
"Print Binding and Finishing Workers","0.036","1303.32","1021.761","78.397","12.112","0.929","269.446","20.674"
"Insurance Underwriters","0.035","1264.03","688.176","54.443","343.286","27.158","232.568","18.399"
"Chemists","0.05","1784.05","410.723","23.022","618.268","34.655","755.059","42.323"
"Special Education Teachers, Secondary School","0.093","3321.4","15.082","0.454","1009.371","30.39","2296.947","69.156"
"Civil Engineering Technologists and Technicians","0.043","1557.32","418.009","26.842","604.869","38.84","534.442","34.318"
"Family Medicine Physicians","0.069","2477.16","397.695","16.054","612.934","24.743","1466.531","59.202"
"Technical Writers","0.039","1393.37","624.013","44.784","383.14","27.497","386.217","27.718"
"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.035","1259.34","900.214","71.483","74.563","5.921","284.563","22.596"
"Art, Drama, and Music Teachers, Postsecondary","0.04","1423.79","102.447","7.195","870.298","61.125","451.046","31.679"
"Mail Clerks and Mail Machine Operators, Except Postal Service","0.031","1119.49","908.977","81.196","43.547","3.89","166.966","14.915"
"Police and Sheriff's Patrol Officers","0.047","1667.87","526.287","31.554","413.693","24.804","727.89","43.642"
"Biological Technicians","0.053","1889.38","541.13","28.641","393.705","20.838","954.544","50.522"
"Switchboard Operators, Including Answering Service","0.032","1151.43","931.896","80.934","0","0","219.534","19.066"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","0.049","1767.43","527.179","29.827","388.442","21.978","851.809","48.195"
"Crossing Guards and Flaggers","0.044","1590.21","619.888","38.982","290.512","18.269","679.81","42.75"
"Sawing Machine Setters, Operators, and Tenders, Wood","0.033","1168.61","853.721","73.054","55.497","4.749","259.392","22.197"
"Tile and Stone Setters","0.036","1304.14","531.299","40.739","369.387","28.324","403.454","30.936"
"Interior Designers","0.046","1640.99","0","0","892.63","54.396","748.36","45.604"
"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","0.033","1182.81","829.709","70.147","59.675","5.045","293.426","24.808"
"Chemical Plant and System Operators","0.042","1510.63","852.368","56.425","36.432","2.412","621.83","41.164"
"Medical Transcriptionists","0.027","985.53","885.453","89.845","0","0","100.077","10.155"
"Massage Therapists","0.065","2330.08","339.984","14.591","543.236","23.314","1446.86","62.095"
"Business Teachers, Postsecondary","0.042","1521.99","73.333","4.818","805.801","52.944","642.857","42.238"
"Clinical, Counseling, and School Psychologists","0.058","2085.79","31.387","1.505","836.331","40.097","1218.072","58.399"
"Railroad Conductors and Yardmasters","0.04","1440.13","822.265","57.097","33.027","2.293","584.838","40.61"
"Demonstrators and Product Promoters","0.04","1418.3","147.331","10.388","703.044","49.569","567.925","40.043"
"Helpers--Carpenters","0.033","1180.85","812.029","68.767","29.84","2.527","338.981","28.707"
"Semiconductor Processing Technicians","0.031","1098.13","824.631","75.094","12.576","1.145","260.923","23.761"
"Riggers","0.041","1479.58","746.475","50.452","82.27","5.56","650.835","43.988"
"Skincare Specialists","0.06","2149.91","138.882","6.46","676.964","31.488","1334.064","62.052"
"English Language and Literature Teachers, Postsecondary","0.036","1288.78","105.905","8.217","709.893","55.083","472.982","36.7"
"Correctional Officers and Jailers","0.04","1415.94","478.039","33.761","332.731","23.499","605.169","42.74"
"Audio and Video Technicians","0.044","1572.02","331.645","21.097","478.802","30.458","761.573","48.445"
"Ophthalmic Laboratory Technicians","0.029","1038.62","808.668","77.86","0","0","229.952","22.14"
"Molders, Shapers, and Casters, Except Metal and Plastic","0.028","1012.1","789.835","78.039","17.8","1.759","204.465","20.202"
"Miscellaneous First-Line Supervisors, Protective Service Workers","0.042","1495.18","73.729","4.931","725.18","48.501","696.271","46.568"
"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","0.041","1452.49","0","0","797.862","54.931","654.628","45.069"
"Mathematical Science Teachers, Postsecondary","0.034","1205.32","252.024","20.909","542.38","44.999","410.916","34.092"
"Wellhead Pumpers","0.044","1593.39","519.941","32.631","266.897","16.75","806.552","50.619"
"Phlebotomists","0.056","1995.26","685.981","34.381","94.301","4.726","1214.978","60.893"
"Millwrights","0.05","1779.4","612.729","34.435","165.875","9.322","1000.796","56.243"
"New Accounts Clerks","0.025","888.83","768.759","86.491","0","0","120.071","13.509"
"Office Machine Operators, Except Computer","0.026","919.79","768.348","83.535","0","0","151.442","16.465"
"Commercial Pilots","0.036","1280.89","526.478","41.103","241.2","18.831","513.212","40.067"
"Public Relations and Fundraising Managers","0.041","1486.8","0","0","761.402","51.211","725.398","48.789"
"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters","0.038","1346.45","595.545","44.231","159.132","11.819","591.773","43.951"
"Dentists, General","0.074","2650.34","247.819","9.35","498.297","18.801","1904.224","71.848"
"Advertising Sales Agents","0.031","1122.55","167.495","14.921","578.408","51.526","376.647","33.553"
"Cutting and Slicing Machine Setters, Operators, and Tenders","0.028","992.62","692.196","69.734","45.777","4.612","254.647","25.654"
"Tool and Die Makers","0.029","1024.84","557.939","54.442","176.617","17.234","290.284","28.325"
"Farmworkers, Farm, Ranch, and Aquacultural Animals","0.03","1092.33","431.351","39.489","294.279","26.94","366.701","33.57"
"Chemical Engineers","0.075","2671.93","0","0","722.779","27.051","1949.151","72.949"
"Electrical and Electronics Drafters","0.038","1363.36","149.985","11.001","568.963","41.732","644.412","47.266"
"Social and Community Service Managers","0.046","1651.67","86.807","5.256","632.027","38.266","932.836","56.478"
"Travel Agents","0.027","979.23","655.177","66.907","58.668","5.991","265.385","27.101"
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","0.026","920.81","703.197","76.367","5.181","0.563","212.432","23.07"
"Paving, Surfacing, and Tamping Equipment Operators","0.039","1406.96","632.484","44.954","72.343","5.142","702.133","49.904"
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","0.027","979.13","199.441","20.369","487.633","49.803","292.057","29.828"
"Medical Equipment Repairers","0.036","1278.49","299.619","23.435","387.236","30.289","591.635","46.276"
"Aerospace Engineers","0.046","1657.96","68.123","4.109","616.643","37.193","973.194","58.698"
"Food Processing Workers, All Other","0.023","816.49","680.688","83.368","0","0","135.802","16.632"
"Education Teachers, Postsecondary","0.032","1129.21","62.222","5.51","616.756","54.618","450.232","39.871"
"Pharmacy Aides","0.023","817.34","582.033","71.211","95.626","11.7","139.681","17.09"
"Environmental Science and Protection Technicians, Including Health","0.027","952","410.529","43.123","246.677","25.911","294.794","30.966"
"Fence Erectors","0.029","1050.14","416.359","39.648","237.702","22.635","396.079","37.717"
"Nursing Instructors and Teachers, Postsecondary","0.03","1068.02","38.842","3.637","612.744","57.372","416.434","38.991"
"Educational Instruction and Library Workers, All Other","0.03","1062.95","386.226","36.335","258.403","24.31","418.321","39.355"
"Healthcare Support Workers, All Other","0.041","1472.52","268.237","18.216","372.38","25.289","831.903","56.495"
"Mechanical Engineering Technologists and Technicians","0.031","1112.55","418.439","37.611","221.357","19.896","472.753","42.493"
"Gas Plant Operators","0.035","1261.21","539.619","42.786","98.581","7.816","623.01","49.398"
"Special Education Teachers, Middle School","0.058","2074.35","84.345","4.066","550.585","26.543","1439.42","69.391"
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","0.025","879.57","622.888","70.817","0","0","256.682","29.183"
"Environmental Scientists and Specialists, Including Health","0.045","1616.07","177.46","10.981","442.565","27.385","996.045","61.634"
"Manicurists and Pedicurists","0.026","923.2","213.92","23.172","403.073","43.66","306.207","33.168"
"Biological Science Teachers, Postsecondary","0.027","984.4","69.847","7.095","538.917","54.746","375.636","38.159"
"Funeral Attendants","0.032","1153","326.37","28.306","276.082","23.945","550.549","47.749"
"Veterinarians","0.048","1725.05","150.488","8.724","444.619","25.774","1129.943","65.502"
"Plasterers and Stucco Masons","0.027","957.51","401.654","41.948","185.464","19.369","370.392","38.683"
"Cardiovascular Technologists and Technicians","0.042","1493.8","481.003","32.2","102.833","6.884","909.964","60.916"
"Physical Therapist Assistants","0.046","1631.73","67.055","4.109","515.376","31.585","1049.3","64.306"
"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.022","797.11","575.808","72.237","0","0","221.302","27.763"
"Financial Examiners","0.023","824.73","0","0","575.113","69.734","249.617","30.266"
"Grinding and Polishing Workers, Hand","0.021","759.69","547.261","72.037","26.18","3.446","186.249","24.516"
"Water and Wastewater Treatment Plant and System Operators","0.045","1609.46","288.303","17.913","280.991","17.459","1040.166","64.628"
"Ophthalmic Medical Technicians","0.047","1684.77","423.048","25.11","143.603","8.524","1118.118","66.366"
"Budget Analysts","0.018","653.31","109.528","16.765","450.491","68.955","93.291","14.28"
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","0.021","749.79","519.986","69.351","38.444","5.127","191.36","25.522"
"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","0.023","829.35","48.77","5.881","507.732","61.22","272.847","32.899"
"Life, Physical, and Social Science Technicians, All Other","0.028","996.7","418.816","42.02","137.518","13.797","440.366","44.182"
"Food Cooking Machine Operators and Tenders","0.02","717.82","525.709","73.237","29.044","4.046","163.067","22.717"
"Dental Laboratory Technicians","0.022","790.74","288.892","36.534","263.028","33.264","238.82","30.202"
"Diagnostic Medical Sonographers","0.039","1404.05","249.476","17.768","301.698","21.488","852.876","60.744"
"Tree Trimmers and Pruners","0.021","747.8","359.616","48.09","189.972","25.404","198.212","26.506"
"Photographers","0.027","973.05","204.588","21.025","344.281","35.382","424.181","43.593"
"Chief Executives","0.044","1573.88","0","0","546.449","34.72","1027.431","65.28"
"Transportation Inspectors","0.022","799.19","499.011","62.44","44.241","5.536","255.938","32.025"
"Medical Scientists, Except Epidemiologists","0.049","1754.65","0","0","539.021","30.72","1215.629","69.28"
"Graders and Sorters, Agricultural Products","0.017","627.09","537.9","85.777","0","0","89.19","14.223"
"Computer Hardware Engineers","0.026","926.41","178.328","19.249","349.456","37.722","398.626","43.029"
"Motor Vehicle Operators, All Other","0.023","823.47","502.484","61.02","24.521","2.978","296.465","36.002"
"Power Plant Operators","0.035","1270.2","426.288","33.561","98.517","7.756","745.395","58.683"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","0.023","821.85","384.502","46.785","138.632","16.868","298.716","36.347"
"Prepress Technicians and Workers","0.019","681.95","470.208","68.951","52.286","7.667","159.456","23.382"
"Producers and Directors","0.028","1013.43","0","0","515.92","50.908","497.51","49.092"
"Occupational Health and Safety Technicians","0.034","1201.25","220.652","18.369","294.566","24.522","686.032","57.11"
"Audiovisual Equipment Installers and Repairers","0.026","923.86","176.595","19.115","333.579","36.107","413.686","44.778"
"Fundraisers","0.029","1024.2","192.141","18.76","316.715","30.923","515.345","50.317"
"Pump Operators, Except Wellhead Pumpers","0.021","764.38","507.966","66.455","0","0","256.414","33.545"
"Underground Mining Machine Operators and Extraction Workers, All Other","0.026","921.42","396.562","43.038","111.262","12.075","413.596","44.887"
"Residential Advisors","0.032","1161.68","201.204","17.32","305.947","26.337","654.529","56.343"
"Meter Readers, Utilities","0.021","764.27","482.811","63.173","12.499","1.635","268.959","35.192"
"Engineering Teachers, Postsecondary","0.022","800.27","27.388","3.422","462.558","57.8","310.324","38.777"
"Tailors, Dressmakers, and Custom Sewers","0.018","629.62","66.834","10.615","418.936","66.538","143.85","22.847"
"Library Assistants, Clerical","0.019","678.5","467.172","68.854","14.772","2.177","196.556","28.969"
"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","0.02","732.62","347.102","47.378","122.086","16.664","263.431","35.957"
"Postsecondary Teachers, All Other","0.022","788","27.419","3.48","439.028","55.714","321.554","40.806"
"Computer Numerically Controlled Tool Programmers","0.018","641.44","406.176","63.322","50.423","7.861","184.841","28.817"
"Veterinary Assistants and Laboratory Animal Caretakers","0.032","1151.24","272.762","23.693","183.315","15.923","695.164","60.384"
"Chefs and Head Cooks","0.04","1429.37","166.793","11.669","285.691","19.987","976.886","68.344"
"Brokerage Clerks","0.015","551.87","385.865","69.919","65.195","11.813","100.81","18.267"
"Surgeons, Except Ophthalmologists","0.029","1033.68","182.315","17.637","266.24","25.757","585.125","56.606"
"Coin, Vending, and Amusement Machine Servicers and Repairers","0.016","577.29","426.029","73.798","21.755","3.768","129.506","22.433"
"General Internal Medicine Physicians","0.037","1338.8","83.431","6.232","364.307","27.211","891.062","66.557"
"Elevator and Escalator Installers and Repairers","0.036","1284.62","241.087","18.767","205.556","16.001","837.977","65.232"
"Statisticians","0.015","552.31","185.459","33.579","260.049","47.084","106.802","19.337"
"Editors","0.023","824.51","220.894","26.791","224.1","27.18","379.516","46.029"
"Concierges","0.02","723.35","320.162","44.261","124.808","17.254","278.38","38.485"
"Medical Equipment Preparers","0.019","698.72","382.734","54.776","60.334","8.635","255.652","36.589"
"Outdoor Power Equipment and Other Small Engine Mechanics","0.023","817.76","240.839","29.451","200.394","24.505","376.527","46.044"
"Art Directors","0.02","714.83","0","0","433.804","60.686","281.026","39.314"
"Mental Health and Substance Abuse Social Workers","0.028","1001.03","0","0","432.234","43.179","568.796","56.821"
"Physical Therapist Aides","0.026","916.52","114.708","12.516","310.844","33.916","490.969","53.569"
"Psychology Teachers, Postsecondary","0.02","704.52","28.511","4.047","393.913","55.912","282.096","40.041"
"Education and Childcare Administrators, Preschool and Daycare","0.029","1049.83","116.165","11.065","301.712","28.739","631.953","60.196"
"Nurse Anesthetists","0.036","1304.6","200.508","15.369","215.049","16.484","889.043","68.147"
"Dietitians and Nutritionists","0.037","1341.23","23.588","1.759","388.397","28.958","929.246","69.283"
"Environmental Engineers","0.031","1106.44","9.436","0.853","399.383","36.096","697.621","63.051"
"Farm Equipment Mechanics and Service Technicians","0.021","735.09","286.631","38.993","119.392","16.242","329.067","44.766"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","0.018","633.22","404.313","63.85","0","0","228.907","36.15"
"Firefighters","0.021","762.93","68.776","9.015","335.462","43.97","358.691","47.015"
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","0.017","613.72","403.26","65.707","0","0","210.46","34.293"
"Captains, Mates, and Pilots of Water Vessels","0.019","664.39","392.946","59.144","9.916","1.493","261.527","39.364"
"Jewelers and Precious Stone and Metal Workers","0.016","575.11","136.263","23.693","263.018","45.733","175.829","30.573"
"Miscellaneous Construction and Related Workers","0.021","760.95","212.511","27.927","185.686","24.402","362.753","47.671"
"Gambling Service Workers, All Other","0.013","479.98","346.662","72.224","43.264","9.014","90.053","18.762"
"Library Technicians","0.015","524.83","371.573","70.799","16.427","3.13","136.83","26.071"
"Psychiatric Technicians","0.028","1005.31","103.024","10.248","274.112","27.266","628.174","62.486"
"Orderlies","0.017","604.24","344.981","57.093","30.587","5.062","228.673","37.845"
"Psychiatric Aides","0.026","948.71","120.271","12.677","255.183","26.898","573.256","60.425"
"Upholsterers","0.014","518.7","133.072","25.655","238.063","45.896","147.565","28.449"
"Credit Authorizers, Checkers, and Clerks","0.012","414.9","370.81","89.373","0","0","44.09","10.627"
"Engine and Other Machine Assemblers","0.015","552.05","284.574","51.549","85.883","15.557","181.594","32.894"
"Computer Science Teachers, Postsecondary","0.017","598.97","25.137","4.197","342.878","57.245","230.955","38.559"
"Optometrists","0.024","873.66","105.401","12.064","261.957","29.984","506.302","57.952"
"Occupational Therapy Assistants","0.024","845.95","34.487","4.077","331.645","39.204","479.818","56.719"
"Property Appraisers and Assessors","0.014","487.85","117.752","24.137","247.824","50.799","122.274","25.064"
"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","0.013","458.35","358.442","78.203","5.987","1.306","93.921","20.491"
"Communications Teachers, Postsecondary","0.015","554.78","48.902","8.815","310.54","55.975","195.338","35.21"
"Credit Counselors","0.014","497.69","92.861","18.658","265.535","53.353","139.294","27.988"
"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","0.014","509.92","345.094","67.676","12.774","2.505","152.052","29.819"
"Electro-Mechanical and Mechatronics Technologists and Technicians","0.017","592.12","300.824","50.805","55.984","9.455","235.313","39.741"
"Shoe and Leather Workers and Repairers","0.012","447.36","349.482","78.121","3.311","0.74","94.568","21.139"
"Aircraft Service Attendants and Transportation Workers, All Other","0.015","551.98","349.319","63.285","0","0","202.661","36.715"
"Lodging Managers","0.021","743.09","149.617","20.135","193.732","26.071","399.741","53.794"
"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other","0.022","789.3","124.772","15.808","217.412","27.545","447.116","56.647"
"Data Scientists and Mathematical Science Occupations, All Other","0.016","577.86","292.267","50.577","45.089","7.803","240.503","41.62"
"Morticians, Undertakers, and Funeral Arrangers","0.019","682.59","43.795","6.416","285.427","41.815","353.369","51.769"
"Health Education Specialists","0.019","680.63","66.719","9.802","257.085","37.772","356.827","52.426"
"Aerospace Engineering and Operations Technologists and Technicians","0.014","514.07","173.057","33.664","149.495","29.081","191.517","37.255"
"Locksmiths and Safe Repairers","0.014","483.91","254.061","52.502","68.425","14.14","161.424","33.358"
"Mechanical Door Repairers","0.017","617.59","232.735","37.684","89.366","14.47","295.489","47.846"
"Radio, Cellular, and Tower Equipment Installers and Repairers","0.018","631.54","109.983","17.415","208.592","33.029","312.965","49.556"
"Clergy","0.025","894.85","0","0","317.916","35.527","576.934","64.473"
"History Teachers, Postsecondary","0.015","530.25","45.833","8.644","271.297","51.164","213.12","40.192"
"Septic Tank Servicers and Sewer Pipe Cleaners","0.013","455.35","174.491","38.32","138.008","30.308","142.851","31.372"
"Writers and Authors","0.019","666.31","17.441","2.618","294.249","44.161","354.62","53.222"
"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","0.012","443.81","283.949","63.98","19.709","4.441","140.152","31.579"
"Magnetic Resonance Imaging Technologists","0.019","664.86","150.616","22.654","152.658","22.961","361.586","54.385"
"Political Science Teachers, Postsecondary","0.012","432.06","23.116","5.35","279.616","64.717","129.328","29.933"
"Baggage Porters and Bellhops","0.012","438.53","125.758","28.677","175.411","40","137.362","31.323"
"Natural Sciences Managers","0.023","836.34","0","0","297.298","35.548","539.042","64.452"
"Floral Designers","0.014","503.78","89.842","17.834","205.542","40.8","208.397","41.367"
"Real Estate Brokers","0.016","581.96","92.334","15.866","201.586","34.639","288.04","49.495"
"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","0.01","359.69","276.308","76.818","13.25","3.684","70.133","19.498"
"Materials Engineers","0.022","788.08","22.112","2.806","266.252","33.785","499.716","63.409"
"Radiation Therapists","0.017","607.57","197.288","32.472","76.602","12.608","333.68","54.92"
"Gambling and Sports Book Writers and Runners","0.009","333.05","271.425","81.497","1.422","0.427","60.203","18.076"
"Commercial and Industrial Designers","0.014","488.86","15.883","3.249","255.977","52.362","217","44.389"
"Furniture Finishers","0.01","360.32","151.182","41.958","117.948","32.734","91.19","25.308"
"Tour and Travel Guides","0.013","483.68","105.276","21.766","157.964","32.659","220.44","45.576"
"Anesthesiologists","0.022","774.15","45.135","5.83","213.372","27.562","515.644","66.608"
"Rail Car Repairers","0.017","599.87","231.066","38.519","23.688","3.949","345.116","57.532"
"Environmental Engineering Technologists and Technicians","0.012","414.34","190.273","45.922","61.933","14.947","162.134","39.131"
"Labor Relations Specialists","0.015","553.82","14.91","2.692","234.581","42.357","304.329","54.951"
"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders","0.01","372.39","245.324","65.878","0","0","127.066","34.122"
"Landscape Architects","0.012","423.64","0","0","239.262","56.478","184.378","43.522"
"Recreation and Fitness Studies Teachers, Postsecondary","0.011","387.85","28.844","7.437","209.127","53.92","149.879","38.644"
"Word Processors and Typists","0.007","259.12","223.713","86.336","11.52","4.446","23.887","9.219"
"Chiropractors","0.019","686.45","79.34","11.558","155.602","22.668","451.507","65.774"
"Community and Social Service Specialists, All Other","0.015","526.19","46.022","8.746","187.138","35.565","293.03","55.689"
"Training and Development Managers","0.014","504.8","0","0","233.109","46.178","271.691","53.822"
"Insurance Appraisers, Auto Damage","0.008","270.13","232.557","86.091","0","0","37.573","13.909"
"Rail-Track Laying and Maintenance Equipment Operators","0.011","383.26","179.524","46.841","52.938","13.813","150.797","39.346"
"Automotive Glass Installers and Repairers","0.015","533.4","175.872","32.972","54.46","10.21","303.069","56.818"
"Conveyor Operators and Tenders","0.009","327.88","221.588","67.582","8.366","2.552","97.926","29.866"
"Social Sciences Teachers, Postsecondary, All Other","0.01","348.59","27.111","7.777","200.505","57.519","120.975","34.704"
"Special Effects Artists and Animators","0.013","471.09","0","0","226.263","48.03","244.827","51.97"
"Sailors and Marine Oilers","0.011","408.25","186.828","45.763","36.675","8.984","184.747","45.253"
"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.008","289.64","190.614","65.811","32.845","11.34","66.181","22.849"
"Community Health Workers","0.014","499.66","43.567","8.719","177.437","35.512","278.656","55.769"
"Broadcast Technicians","0.009","317.18","156.499","49.341","64.101","20.21","96.579","30.449"
"Social Science Research Assistants","0.012","424.54","134.018","31.568","86.386","20.348","204.136","48.084"
"Foreign Language and Literature Teachers, Postsecondary","0.01","348.59","39.046","11.201","179.27","51.427","130.274","37.372"
"Agricultural and Food Science Technicians","0.012","413.05","109.181","26.433","107.125","25.935","196.744","47.632"
"Legal Support Workers, All Other","0.009","327.16","171.699","52.482","43.003","13.144","112.458","34.374"
"Pediatricians, General","0.019","674.95","0","0","214.444","31.772","460.506","68.228"
"Motorboat Mechanics and Service Technicians","0.012","423.07","156.823","37.068","55.976","13.231","210.271","49.701"
"Cartographers and Photogrammetrists","0.009","325","89.225","27.454","118.8","36.554","116.975","35.992"
"Crematory Operators and Personal Care and Service Workers, All Other","0.015","552.27","94.462","17.104","112.433","20.358","345.375","62.537"
"Philosophy and Religion Teachers, Postsecondary","0.009","324.04","29.362","9.061","177.477","54.77","117.201","36.169"
"Etchers and Engravers","0.007","263.79","192.344","72.916","11.859","4.496","59.587","22.589"
"Financial Clerks, All Other","0.006","224.29","200.686","89.476","2.038","0.909","21.566","9.615"
"Chemistry Teachers, Postsecondary","0.009","333.86","23.175","6.941","178.573","53.487","132.112","39.571"
"Helpers--Roofers","0.01","359.28","94.08","26.186","106.829","29.734","158.371","44.08"
"Advertising and Promotions Managers","0.01","368.46","0","0","198.983","54.004","169.477","45.996"
"Biochemists and Biophysicists","0.014","497.8","22.572","4.534","176.248","35.405","298.979","60.06"
"Recreational Vehicle Service Technicians","0.01","346.08","112.674","32.557","85.696","24.762","147.71","42.681"
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","0.014","506.47","111.95","22.104","84.383","16.661","310.137","61.235"
"Rehabilitation Counselors","0.012","420.86","40.813","9.697","154.389","36.684","225.659","53.618"
"Material Moving Workers, All Other","0.007","267.85","151.746","56.653","42.747","15.959","73.357","27.387"
"Athletic Trainers","0.015","529.01","30.533","5.772","163.397","30.887","335.08","63.341"
"Criminal Justice and Law Enforcement Teachers, Postsecondary","0.008","282.29","28.229","10","159.447","56.483","94.614","33.517"
"Eligibility Interviewers, Government Programs","0.008","282.95","171.674","60.673","15.895","5.617","95.381","33.71"
"Career/Technical Education Teachers, Middle School","0.011","380.5","21.571","5.669","165.72","43.553","193.209","50.778"
"Coil Winders, Tapers, and Finishers","0.007","235.46","185.898","78.951","0","0","49.562","21.049"
"Public Safety Telecommunicators","0.008","270.51","151.905","56.155","29.956","11.074","88.649","32.771"
"Law Teachers, Postsecondary","0.007","245.48","17.165","6.993","153.62","62.58","74.694","30.428"
"Power Distributors and Dispatchers","0.01","348.63","159.587","45.775","9.103","2.611","179.94","51.614"
"Avionics Technicians","0.01","363.77","44.677","12.282","122.746","33.743","196.347","53.976"
"Tapers","0.006","227.29","134.624","59.23","30.228","13.299","62.437","27.47"
"Obstetricians and Gynecologists","0.013","452.76","35.284","7.793","125.592","27.739","291.885","64.468"
"Physics Teachers, Postsecondary","0.007","257.77","16.744","6.496","143.965","55.85","97.061","37.654"
"Home Appliance Repairers","0.009","325.75","99.794","30.635","59.423","18.242","166.533","51.123"
"Education Administrators, All Other","0.009","319.25","3.033","0.95","154.708","48.46","161.509","50.59"
"Psychiatrists","0.01","376.25","0","0","157.023","41.734","219.227","58.266"
"News Analysts, Reporters, and Journalists","0.007","256.48","25.818","10.066","130.985","51.07","99.677","38.863"
"Recreational Therapists","0.011","390.3","33.926","8.692","122.359","31.35","234.015","59.958"
"Medical Appliance Technicians","0.006","226","7.069","3.128","148.425","65.675","70.506","31.197"
