"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Fashion Designers","0","0.12","0","0","0.053","44.045","0.067","55.955"
"Craft Artists","0","0.08","0.009","11.526","0.036","44.919","0.035","43.555"
"Atmospheric and Space Scientists","0","0.07","0.028","39.408","0.017","23.744","0.026","36.848"
"Marine Engineers and Naval Architects","0","0.09","0.016","18.252","0.028","30.626","0.046","51.121"
"Athletes and Sports Competitors","0","0.1","0","0","0.042","42.215","0.058","57.785"
"Umpires, Referees, and Other Sports Officials","0","0.07","0.019","27.27","0.013","18.351","0.038","54.38"
"Lighting Technicians and Media and Communication Equipment Workers, All Other","0","0.06","0.013","21.158","0.018","29.229","0.03","49.613"
"Actors","0","0.12","0","0","0.03","25.017","0.09","74.983"
"Museum Technicians and Conservators","0","0.06","0.014","23.448","0.016","26.4","0.03","50.152"
"Agricultural Inspectors","0","0.08","0.01","12.454","0.018","22.956","0.052","64.59"
"Curators","0","0.08","0","0","0.026","32.984","0.054","67.016"
"Probation Officers and Correctional Treatment Specialists","0","0.05","0","0","0.024","48.483","0.026","51.517"
"Miscellaneous Entertainers and Performers, Sports and Related Workers","0","0.03","0","0","0.019","63.644","0.011","36.356"
"Fine Artists, Including Painters, Sculptors, and Illustrators","0","0.04","0.001","2.776","0.017","42.798","0.022","54.426"
"Tax Preparers","0","0.02","0.014","71.364","0.003","15.298","0.003","13.338"
"Surveyors","0","0.02","0.01","50.899","0.005","23.587","0.005","25.514"
"Music Directors and Composers","0","0.05","0","0","0.015","29.121","0.035","70.879"
"Construction and Building Inspectors","0","0.02","0.004","17.742","0.006","30.926","0.01","51.332"
"Loan Officers","0","0.01","0.003","27.54","0.005","45.097","0.003","27.363"
"Geoscientists, Except Hydrologists and Geographers","0","0.01","0.003","25.535","0.003","31.296","0.004","43.169"
"Historians","0","0.01","0.002","23.135","0.003","27.795","0.005","49.07"
"Zoologists and Wildlife Biologists","0","0.01","0","1.75","0.004","42.355","0.006","55.895"
"Archivists","0","0.01","0.001","5.981","0.004","35.678","0.006","58.342"
"Agricultural Workers, All Other","0","0","0","0","0","0","0","0"
"Choreographers","0","0","0","0","0","0","0","0"
"Dentists, All Other Specialists","0","0","0","0","0","0","0","0"
"Educational Instruction and Library Workers, All Other","0","0","0","0","0","0","0","0"
"Electric Motor, Power Tool, and Related Repairers","0","0","0","0","0","0","0","0"
"Elementary School Teachers, Except Special Education","0","0","0","0","0","0","0","0"
"Gambling Dealers","0","0","0","0","0","0","0","0"
"Hearing Aid Specialists","0","0","0","0","0","0","0","0"
"Home Appliance Repairers","0","0","0","0","0","0","0","0"
"Library Technicians","0","0","0","0","0","0","0","0"
"Mechanical Door Repairers","0","0","0","0","0","0","0","0"
"Religious Workers, All Other","0","0","0","0","0","0","0","0"
"Special Education Teachers, All Other","0","0","0","0","0","0","0","0"
"Animal Scientists","0","0","0","0","0","0","0","0"
"Loading and Moving Machine Operators, Underground Mining","0","0","0","0","0","0","0","0"
"Miscellaneous Construction and Related Workers","0","0","0","0","0","0","0","0"
"Rock Splitters, Quarry","0","0","0","0","0","0","0","0"
"Airline Pilots, Copilots, and Flight Engineers","0","0","0","0","0","0","0","0"
"Bicycle Repairers","0","0","0","0","0","0","0","0"
"Court Reporters and Simultaneous Captioners","0","0","0","0","0","0","0","0"
"Electrical and Electronics Installers and Repairers, Transportation Equipment","0","0","0","0","0","0","0","0"
"Fabric and Apparel Patternmakers","0","0","0","0","0","0","0","0"
"Financial Examiners","0","0","0","0","0","0","0","0"
"Insulation Workers, Mechanical","0","0","0","0","0","0","0","0"
"Private Detectives and Investigators","0","0","0","0","0","0","0","0"
"Rail Yard Engineers, Dinkey Operators, and Hostlers","0","0","0","0","0","0","0","0"
"Sewers, Hand","0","0","0","0","0","0","0","0"
"Signal and Track Switch Repairers","0","0","0","0","0","0","0","0"
"Stonemasons","0","0","0","0","0","0","0","0"
"Tire Builders","0","0","0","0","0","0","0","0"
"Watch and Clock Repairers","0","0","0","0","0","0","0","0"
